iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,J1S_LEVEL,J2S_LEVEL,P2_FLOW,P2_STATUS,P1_FLOW,P1_STATUS,V13_FLOW,V13_STATUS,V24_FLOW,V24_STATUS
204,2025-07-10 19:16:34.860368,6.543610043883719,6.509675097720822,67.43550427868101,62.569974108388266,58.09328018016474,57.80473733901231,58.063800015567665,67.43550371209653,62.569973878606035,0.0,0.0,306.3586106908989,1.0,189.49350985963065,1.0,76.85039557429718,1.0
205,2025-07-10 19:16:46.059858,6.604370557380989,6.5673091047137016,67.44876275108571,62.60265270126125,58.1504271872463,57.86237084772962,58.121150694284935,67.44876218594015,62.602652472129535,0.0,0.0,305.65979775743125,1.0,189.01226103025692,1.0,76.63283084241357,1.0
206,2025-07-10 19:16:56.656296,6.664632209386349,6.624693506266931,67.46195828784717,62.63519369156444,58.20715937218172,57.91975474280041,58.17808246260659,67.46195772413195,62.63519346308191,0.0,0.0,304.9643019663999,1.0,188.53389212608818,1.0,76.41570939881603,1.0
207,2025-07-10 19:17:07.381146,6.724403614558617,6.681823253291849,67.47509196859492,62.66759424125693,58.26348362512661,57.976883975922284,58.23460234481258,67.47509140630173,62.66759401342218,0.0,0.0,304.27206641388426,1.0,188.05829304938015,1.0,76.19906021659517,1.0
208,2025-07-10 19:17:18.827615,6.783692980960817,6.738693622467099,67.48816408172554,62.69985276575242,58.31940464231066,58.033753824540625,58.29071520261188,67.48816352084616,62.69985253856392,0.0,0.0,303.5830758993965,1.0,187.5854464162785,1.0,75.98292675538687,1.0
209,2025-07-10 19:17:29.426681,6.842508183036099,6.795300223808388,67.50117446800215,62.73196758482871,58.374926967422084,58.09035989938615,58.34642573722361,67.50117390852847,62.731967358284855,0.0,0.0,302.8973388158165,1.0,187.11531166445639,1.0,75.76732350173643,1.0
210,2025-07-10 19:17:41.340376,6.900856776067071,6.851638978618023,67.51412346274432,62.76393666368517,58.43005505067074,58.146698122426756,58.40173854570591,67.51412290466831,62.76393643778432,0.0,0.0,302.2148374894925,1.0,186.64786561544133,1.0,75.55227363411632,1.0
211,2025-07-10 19:17:52.458536,6.958746017819812,6.907706098369486,67.52701117757046,62.795758210196716,58.484793209196326,58.20276470576347,58.45665808467937,67.52701062088418,62.79575798493713,0.0,0.0,301.5355660373637,1.0,186.1830677069065,1.0,75.33780033099902,1.0
212,2025-07-10 19:18:03.868087,7.016182882374915,6.963498069218344,67.53983756722064,62.8274310204272,58.539145633243734,58.25855613615047,58.51118867679158,67.53983701191626,62.827430795807096,0.0,0.0,300.859526844939,1.0,185.72089476037945,1.0,75.123926770857,1.0
213,2025-07-10 19:18:14.859858,7.073174073568389,7.019011641009997,57.619155002323005,57.62643746029519,57.68451883823566,58.3138411516929,57.687356119044885,57.619155041191405,57.62643754107104,0.0,0.0,0.0,0.0,-12.9994898327368,1.0,-27.015387553888104,1.0
214,2025-07-10 19:18:25.385898,6.962751337865227,6.919706017708686,57.513457153771704,57.52130258417613,57.577676036597076,58.21453454109562,57.58047025624888,57.513457192270984,57.52130266532105,0.0,0.0,0.0,0.0,-12.876038391027578,1.0,-27.13882450905203,1.0
215,2025-07-10 19:18:36.849031,6.85263871942843,6.820090291530644,57.407778562977086,57.416172181941036,57.470927020028945,58.1149178826176,57.473680961296594,57.407778601128534,57.416172263433836,0.0,0.0,0.0,0.0,-12.759705637677143,1.0,-27.2551688516387,1.0
216,2025-07-10 19:18:48.038056,6.742818173618952,6.720182489494155,57.443263053826044,57.45021643085634,57.49377522979147,58.0150432707832,57.49598025354733,57.44326308764444,57.4502165035046,0.0,0.0,0.0,0.0,-11.310523797760652,1.0,-24.297123502492468,1.0
217,2025-07-10 19:18:59.118876,6.64520340563998,6.631168577596823,57.349250833393036,57.35667207653673,57.39889787697662,57.92602859490997,57.40107032664706,57.349250866897435,57.356672149498976,0.0,0.0,0.0,0.0,-11.205507933595982,1.0,-24.40213646934808,1.0
218,2025-07-10 19:19:10.504418,6.547852057890938,6.54189124554473,57.25526183640352,57.263134162640284,57.30410439299158,57.836750545621875,57.30624653755496,57.25526186961369,57.26313423589679,0.0,0.0,0.0,0.0,-11.107100831395655,1.0,-24.500552263475583,1.0
219,2025-07-10 19:19:22.509549,6.450747413695302,6.452367208975185,57.1612968453846,57.169603105592174,57.20939084777673,57.74722583558624,57.21150477996035,57.16129687831895,57.1696031791245,0.0,0.0,0.0,0.0,-11.014853408255476,1.0,-24.592799686615763,1.0
220,2025-07-10 19:19:33.400209,6.353873884093859,6.362612049369536,57.06735664882093,57.07607947784329,57.11475358097344,57.65747004354696,57.11684123071313,57.06735668149667,57.07607955163421,0.0,0.0,0.0,0.0,-10.928360040907137,1.0,-24.679287259345983,1.0
221,2025-07-10 19:19:44.934125,6.257216939249769,6.272640309147678,56.97344140310519,56.98256340734765,57.02018885698536,57.567497709334894,57.02225200800828,56.973441435538376,56.982563481381106,0.0,0.0,0.0,0.0,-10.847241181863865,1.0,-24.760403221080196,1.0
222,2025-07-10 19:19:55.656962,6.1607630125151776,6.182465557230031,56.8795511814846,56.88905504689531,56.92569312709733,57.47732239946836,56.92773342883465,56.8795512136903,56.88905512115624,0.0,0.0,0.0,0.0,-10.771157845965718,1.0,-24.836480762360225,1.0
223,2025-07-10 19:20:07.512081,6.064499437179202,6.0921004657216535,56.78568557814219,56.79555428505582,56.831262811612405,57.38695678378519,56.833281792526705,56.78568561013445,56.7955543595302,0.0,0.0,0.0,0.0,-10.699773945361812,1.0,-24.90786756027319,1.0
224,2025-07-10 19:20:18.423983,5.968414366506365,6.00155686704007,56.6918445253326,56.70206132647031,56.73689470865146,57.29641269263032,56.73889378353455,56.69184455712457,56.702061401144974,0.0,0.0,0.0,0.0,-10.632785262600919,1.0,-24.974853345725023,1.0
225,2025-07-10 19:20:29.914492,5.872496739879512,5.91084582986404,67.35576677212568,62.39946520914336,57.55615987471916,57.20593097486839,57.52290667757837,67.35576619072812,62.39946496843055,0.0,0.0,310.5613272002042,1.0,194.44772292331436,1.0,80.50611584224043,1.0
226,2025-07-10 19:20:41.672232,5.950233767582724,5.979104268160355,67.3717572524805,62.43793113574103,57.62743744663035,57.274189011580646,57.59449860209772,67.37175667285638,62.43793089577478,0.0,0.0,309.7185186063297,1.0,193.85460319654158,1.0,80.25643154212503,1.0
227,2025-07-10 19:20:53.189162,6.027242133685555,6.047188684224798,67.38768153001165,62.476291364437685,57.69817298485926,57.34227299984012,57.665540469589615,67.38768095215028,62.47629112521826,0.0,0.0,308.87919935783395,1.0,193.2650529545299,1.0,80.00665452811973,1.0
228,2025-07-10 19:21:05.096001,6.10353735273478,6.115087297671613,67.3919916643816,62.48275035620559,57.75190737621342,57.410167349533104,57.71978273324212,67.39199108811366,62.48275011853611,0.0,0.0,308.65202555147255,1.0,192.73213351539198,1.0,79.48827668315062,1.0
229,2025-07-10 19:21:16.397503,6.17714582021798,6.181109822321849,67.40739187067007,62.519998354283025,57.81985041561623,57.47618942349931,57.78800962892023,67.40739129610017,62.51999811734246,0.0,0.0,307.84032847175195,1.0,192.1642203774354,1.0,79.24449130428002,1.0
230,2025-07-10 19:21:28.654013,6.250085877210186,6.2469313841723455,67.42272627085833,62.55712910771778,57.88728128767405,57.54201051398146,57.85571749459691,67.42272569797636,62.557128871505896,0.0,0.0,307.0320998273466,1.0,191.59969709107827,1.0,79.00078415275402,1.0
231,2025-07-10 19:21:40.204532,6.322371035828646,6.312542199226032,67.43799457929205,62.59413845415255,57.9542060015726,57.60762083851366,57.922912660355095,67.43799400808793,62.594138218669,0.0,0.0,306.22735467420983,1.0,191.0385462724662,1.0,78.7571928935904,1.0
232,2025-07-10 19:21:52.472558,6.39401420684671,6.377933090062847,67.45319669890377,62.63102241917843,58.02063047930409,57.67301122111036,57.98960134746133,67.45319612936753,62.63102218442272,0.0,0.0,305.4260981284688,1.0,190.48072156465423,1.0,78.51376967835222,1.0
233,2025-07-10 19:22:02.804259,6.465027738922404,6.443095445843409,67.46833253287407,62.66777727999948,58.086560540494936,57.738173052278434,58.05578965559262,67.46833196499591,62.66777704597101,0.0,0.0,304.628335293172,1.0,189.92617661069744,1.0,78.27054348013007,1.0
234,2025-07-10 19:22:14.370029,6.535423453112435,6.508021186111421,67.48340198899784,62.704398710995534,58.15200189758116,57.803098252809164,58.12148355963968,67.48340142276805,62.70439847769355,0.0,0.0,303.8340710281656,1.0,189.37488243750522,1.0,78.02757224510515,1.0
235,2025-07-10 19:22:26.244968,6.605212674526226,6.572702719901436,67.49840525651192,62.74088417268441,58.216960170264194,57.867779232943086,58.18668892469813,67.4984046919209,62.74088394010807,0.0,0.0,303.0432953593641,1.0,188.82679848275075,1.0,77.78488204905898,1.0
236,2025-07-10 19:22:38.773418,6.6744062636421955,6.63713293067826,67.5133422829656,62.77723052519817,58.281440850444355,57.932208877262745,58.25141147408499,67.51334172000388,62.777230293346506,0.0,0.0,302.25601105127896,1.0,188.28187838948907,1.0,77.54251635162746,1.0
237,2025-07-10 19:22:51.053118,6.743014641058477,6.701305140213604,67.52821299460665,62.81343455058892,58.345449313416246,57.996380508587194,58.315656800960646,67.52821243326486,62.81343431946086,0.0,0.0,301.4722219911625,1.0,187.7400989792477,1.0,77.30050702321023,1.0
238,2025-07-10 19:23:03.275831,6.811047811952266,6.765213080427143,67.5430175577367,62.84949401071116,58.40899083488465,58.060287859840315,58.37943038547001,67.5430169980056,62.84949378030556,0.0,0.0,300.691919413774,1.0,187.2014081004636,1.0,77.0588830368979,1.0
239,2025-07-10 19:23:15.043521,6.878515390944696,6.8288508776394945,67.55775598041971,62.88540594693882,58.472070565857734,58.12392505827141,58.44273757197673,67.55775542229009,62.885405717254386,0.0,0.0,299.91510289408467,1.0,186.6657941639005,1.0,76.81768785232634,1.0
240,2025-07-10 19:23:27.444259,6.9454266219176235,6.8922130219322,67.66711987147444,63.17554405161298,58.67083617702978,58.18731826533043,58.63998371073834,67.66711931631686,63.17554381608589,0.0,0.0,294.15087160176904,1.0,185.67179696105995,1.0,78.77175476892262,1.0
241,2025-07-10 19:23:39.034945,7.028236999723117,6.968746534738926,67.68498382599054,63.218252102299395,58.74717895337849,58.26385097866633,58.71661571540086,67.68498327278452,63.218251867636006,0.0,0.0,293.2093179990837,1.0,185.01910276540912,1.0,78.48289305570688,1.0
242,2025-07-10 19:23:50.662182,7.110353402447543,7.044965576933208,57.95908708670383,57.96173184470372,58.00037249897368,58.33987040929372,58.00214333765694,57.95908711703254,57.96173190320024,0.0,0.0,0.0,0.0,-10.14340078938858,1.0,-19.56409101239842,1.0
243,2025-07-10 19:24:02.447452,7.027135156349411,6.972479838104197,57.88057569466447,57.88367352557537,57.92069945961072,58.26738371754411,57.922426687889654,57.88057572452933,57.88367358453571,0.0,0.0,0.0,0.0,-9.988267273115525,1.0,-19.719215836744297,1.0
244,2025-07-10 19:24:13.435982,6.944307921687592,6.8996031012872505,57.80206824603554,57.80561364949459,57.84113200865172,58.194506097177516,57.842819421986796,57.80206827547177,57.805613708883556,0.0,0.0,0.0,0.0,-9.84491131816867,1.0,-19.862568894382093,1.0
245,2025-07-10 19:24:25.126954,6.861841637536074,6.826365414131574,57.72357077092646,57.72755465211533,57.76166599167566,58.1212675905147,57.76331700498098,57.72357079996632,57.72755471190066,0.0,0.0,0.0,0.0,-9.712347839467839,1.0,-19.995132373082924,1.0
246,2025-07-10 19:24:36.481185,6.7797087893373345,6.752794289094108,57.64508797398344,57.64949839278073,57.68229706253196,58.04769570512611,57.6839147539368,57.645088002656586,57.64949845293279,0.0,0.0,0.0,0.0,-9.589698952368053,1.0,-20.11778415749177,1.0
247,2025-07-10 19:24:47.287881,6.697884158129357,6.678914942752291,57.56662342629139,57.57144638080252,57.60302076405524,57.973815653121,57.60460791387216,57.56662345462508,57.571446441294036,0.0,0.0,0.0,0.0,-9.476167896877996,1.0,-20.231315212981826,1.0
248,2025-07-10 19:24:58.925491,6.616344602496638,6.604750520759995,57.48817962065018,57.49339975156759,57.52383252809257,57.89965057604802,57.52539165344765,57.488179648669444,57.493399812373504,0.0,0.0,0.0,0.0,-9.371010064569418,1.0,-20.336467250672285,1.0
249,2025-07-10 19:25:09.932211,6.53506885611112,6.53032229071226,57.40975831884081,57.4153593051064,57.44472782123572,57.8252217377293,57.4462612051024,57.409758346568786,57.41535936620362,0.0,0.0,0.0,0.0,-9.273588047449266,1.0,-20.433892165101497,1.0
250,2025-07-10 19:25:21.409038,6.454037356974125,6.455649814711655,57.33136083203636,57.33732579909273,57.36570226318372,57.75054869681762,57.36721197880522,57.331360859494325,57.33732586045992,0.0,0.0,0.0,0.0,-9.1832847186879,1.0,-20.524183904626625,1.0
251,2025-07-10 19:25:31.992096,6.373232103171384,6.380751111603348,57.25298741923486,57.25929925591794,57.28675129127735,57.6756494689223,57.28823922783562,57.25298744644251,57.25929931753548,0.0,0.0,0.0,0.0,-9.099564076109345,1.0,-20.60791323913236,1.0
252,2025-07-10 19:25:43.653722,6.292636481947309,6.3056427700531605,57.2874471698988,57.29251252953762,57.31138035085263,57.600567871181546,57.312439641844996,57.28744719249284,57.292512581905115,0.0,0.0,0.0,0.0,-7.556552882306278,1.0,-17.514247750227696,1.0
253,2025-07-10 19:25:54.289142,6.224927502826845,6.2419500924947995,57.22136615141547,57.22668281423792,57.244916724998305,57.5368748366912,57.245961566320496,57.22136617381374,57.22668286680122,0.0,0.0,0.0,0.0,-7.491076594874357,1.0,-17.579732729586794,1.0
254,2025-07-10 19:26:05.907954,6.157382225955541,6.178093710345991,57.15530869176243,57.160860646875896,57.17851079393415,57.473018126679285,57.179542467715855,57.155308713981114,57.16086069961877,0.0,0.0,0.0,0.0,-7.4310124807652755,1.0,-17.639791049077758,1.0
255,2025-07-10 19:26:17.071770,6.0899870128527525,6.114087262524249,57.089273935591926,57.09504584644433,57.11215841768665,57.40901137765108,57.11317808438959,57.089273957645865,57.095045899351945,0.0,0.0,0.0,0.0,-7.3759143543838945,1.0,-17.69488917545914,1.0
256,2025-07-10 19:26:29.088922,6.022729408270368,6.0499432137134885,57.023260840183084,57.02923803726977,57.045855675583425,57.34486705206186,57.04686438618516,57.023260862085856,57.029238090328555,0.0,0.0,0.0,0.0,-7.325356311298492,1.0,-17.74544721854454,1.0
257,2025-07-10 19:26:40.869904,5.955598019270244,5.985672944778376,56.95726858411095,56.96343710627824,56.979599036164934,57.28059652877234,56.98059774200338,56.95726860587496,56.96343715947577,0.0,0.0,0.0,0.0,-7.278947214786058,1.0,-17.791847623129797,1.0
258,2025-07-10 19:26:52.429035,5.888582438386116,5.921286867768599,67.51229491906741,62.819112726359386,57.81307178039233,57.216428456226836,57.777324230927185,67.51229434089329,62.81911247558585,0.0,0.0,302.3112143519128,1.0,193.36965160619002,1.0,83.87091441022676,1.0
259,2025-07-10 19:27:03.914303,5.991139850523036,6.0111157291155655,67.53316243138721,62.86862403674209,57.90566531129972,57.30625649373915,57.870316960185306,67.53316185552566,62.86862378694455,0.0,0.0,301.2113525387794,1.0,192.59621495280044,1.0,83.5444919823658,1.0
260,2025-07-10 19:27:15.509430,6.092801858527809,6.10066199203066,67.55395754136507,62.91798364172969,57.997587230392284,57.39580190725747,57.96262997531438,67.55395696780462,62.917983392908205,0.0,0.0,300.11530682839594,1.0,191.82661433660542,1.0,83.21805217065048,1.0
261,2025-07-10 19:27:27.052689,6.193582114820533,6.189916090260947,67.57467988879411,62.967188476636196,58.088843111365726,57.48505513213189,58.054269137066235,67.57467931752336,62.967188228790725,0.0,0.0,299.02309620614494,1.0,191.06082657913248,1.0,82.8916239481714,1.0
262,2025-07-10 19:27:38.749213,6.293493825279897,6.278868930581059,67.5953292023166,63.016233579694955,58.17943850392765,57.57400707660837,58.145240267056664,67.59532863332424,63.0162333328253,0.0,0.0,297.9347349744499,1.0,190.29882270729104,1.0,82.56526526110974,1.0
263,2025-07-10 19:27:49.352097,6.392549773489646,6.367511850170826,67.61590520255305,63.06511564016227,58.26937892601999,57.662649079303144,58.235549141422034,67.61590463582786,63.065115394268105,0.0,0.0,296.85023785853855,1.0,189.5405737479905,1.0,82.23901087717422,1.0
264,2025-07-10 19:28:00.524236,6.490762341007642,6.455836607295258,67.54857694117209,62.881527761954736,58.21875374429272,57.750940375421216,58.18679403192392,67.54857637499391,62.88152752282165,0.0,0.0,300.3989015661537,1.0,189.3576202701297,1.0,79.97777704872533,1.0
265,2025-07-10 19:28:11.824171,6.5737375833210585,6.531788960763111,67.56618834778975,62.92391098223221,58.29515839744352,57.82689199429263,58.26349663606754,67.56618778354091,62.9239107439452,0.0,0.0,299.47065897942593,1.0,188.712354774907,1.0,79.69480846213628,1.0
266,2025-07-10 19:28:22.930145,6.656009444072277,6.607450513346219,67.58372834227924,62.96613787712751,58.371006751156685,57.902552797357096,58.33963707944573,67.58372777994936,62.96613763968576,0.0,0.0,298.54618030435057,1.0,188.0705660505555,1.0,79.41211222259881,1.0
267,2025-07-10 19:28:34.079782,6.737588836740074,6.682814374177909,67.60119740397776,63.008205735436334,58.446304674226546,57.97791589487504,58.41522143472462,67.60119684355655,63.0082054988389,0.0,0.0,297.62544027655116,1.0,187.43221353474837,1.0,79.12973468705786,1.0
268,2025-07-10 19:28:45.322252,6.8184862870875325,6.757874030904933,67.61859527694882,63.050111188320855,58.521057475647204,58.05297477553889,58.49025521386789,67.61859471842618,63.05011095256666,0.0,0.0,296.7084523856452,1.0,186.79723928130443,1.0,78.84771062322216,1.0
269,2025-07-10 19:28:56.344005,6.898711966565779,6.832623321800703,67.63592197966504,63.091852267343484,58.59527039978371,58.12772327864469,58.56474385301381,67.63592142303085,63.09185203243142,0.0,0.0,295.7952156579993,1.0,186.1656490848418,1.0,78.56606320956416,1.0
270,2025-07-10 19:29:07.948948,6.978275711483992,6.907056430024292,67.65317759884738,63.13342643443222,58.66894861237806,58.20215558830764,58.638692699845585,67.65317704409166,63.13342620036102,0.0,0.0,294.88572552282005,1.0,185.53739079379739,1.0,78.28483300841071,1.0
271,2025-07-10 19:29:19.685181,7.057187039483415,6.981167860516188,67.6703619921621,63.17483073618744,58.74209717548581,58.2762662103635,58.712106990303525,67.670361439275,63.17483050295579,0.0,0.0,293.9799894820765,1.0,184.91244122969874,1.0,78.0040489928524,1.0
272,2025-07-10 19:29:31.015200,7.135455162229567,7.054952418935902,57.94152901793095,57.944027257131,57.98741438676272,58.349849890502846,57.989376921077515,57.94152905003984,57.944027317902304,0.0,0.0,0.0,0.0,-10.738780417227645,1.0,-20.32489250098024,1.0
273,2025-07-10 19:29:42.123181,7.048104050567526,6.979491348652034,57.8594365129639,57.86240840072484,57.904017584911756,58.27438776465238,57.90593119164399,57.85943654457669,57.862408461992246,0.0,0.0,0.0,0.0,-10.572857322017626,1.0,-20.4908126988812,1.0
274,2025-07-10 19:29:53.681039,6.961171425128243,6.903611795912866,57.77734225828691,57.78078634957648,57.820730447983834,58.19850723051277,57.82259926924345,57.777342289440114,57.78078641130348,0.0,0.0,0.0,0.0,-10.419152179110824,1.0,-20.64452073909706,1.0
275,2025-07-10 19:30:05.806399,6.874626147623959,6.827344901523704,57.69525292397863,57.69916322813164,57.73754857219475,58.12223942345608,57.739376353520036,57.69525295470577,57.69916329028466,0.0,0.0,0.0,0.0,-10.276656724954591,1.0,-20.787004604017056,1.0
276,2025-07-10 19:30:16.996168,6.788439590134919,6.750719291282723,57.605740209354806,57.610208913010055,57.64764563910344,58.04561116880228,57.64946265249738,57.60574023992855,57.610208976134366,0.0,0.0,0.0,0.0,-10.22535117613188,1.0,-21.11185089574974,1.0
277,2025-07-10 19:30:28.877960,6.7018506942846745,6.673062301290469,57.522955212758355,57.52787135790931,57.56393773928818,57.96795338557839,57.56572004589974,57.52295524296667,57.52787142139908,0.0,0.0,0.0,0.0,-10.103133988081936,1.0,-21.234076775726862,1.0
278,2025-07-10 19:30:40.181939,6.61556890596335,6.595098202244739,57.44018880934701,57.44553818574673,57.4803223945035,57.88998854778891,57.482072758552654,57.440188839215814,57.44553824957599,0.0,0.0,0.0,0.0,-9.989585548737523,1.0,-21.347622317762216,1.0
279,2025-07-10 19:30:50.714974,6.529572205980337,6.51684901378107,57.357443392572826,57.36321047817747,57.396795262982884,57.81173867116808,57.39851619853774,57.35744342212606,57.363210542322285,0.0,0.0,0.0,0.0,-9.884045271633113,1.0,-21.453156800248507,1.0
280,2025-07-10 19:31:02.472959,6.443840282053428,6.438335051680631,57.27472069072035,57.28088907437018,57.31335203690803,57.73322406790127,57.3150458342404,57.27472071998017,57.2808891388084,0.0,0.0,0.0,0.0,-9.785910516484364,1.0,-21.551285760779137,1.0
281,2025-07-10 19:31:14.310878,6.358354380301473,6.359575078786284,57.192021659379094,57.198574404114936,57.22998836216366,57.65446349748952,57.231657112264045,57.19202168836603,57.19857446882604,0.0,0.0,0.0,0.0,-9.6946452811153,1.0,-21.642550996148202,1.0
282,2025-07-10 19:31:26.071894,6.273097159070906,6.280586430797186,57.10934694038973,57.11626690015935,57.14670004676414,57.57547429256128,57.148345660783846,57.109346969122754,57.11626696512438,0.0,0.0,0.0,0.0,-9.60972515258618,1.0,-21.72747691929544,1.0
283,2025-07-10 19:31:37.447958,6.188052576674807,6.201385144094857,57.02669689568039,57.0339668608888,57.06348306113072,57.496272486661894,57.06510728777995,57.0266969241771,57.033966926090116,0.0,0.0,0.0,0.0,-9.530692356065629,1.0,-21.806503921197873,1.0
284,2025-07-10 19:31:48.603923,6.103205787800275,6.1219860657060226,56.94407152115207,56.951674441086666,56.980333474226974,57.41687292418806,56.981937916084966,56.9440715494288,56.95167450650796,0.0,0.0,0.0,0.0,-9.457118089812866,1.0,-21.880075290141576,1.0
285,2025-07-10 19:31:59.989399,6.018543041210337,6.042402949241907,56.86147049566571,56.8693896227238,56.897247456873956,57.33728935630576,56.89883358492426,56.861470523737594,56.869389688349955,0.0,0.0,0.0,0.0,-9.388605422486762,1.0,-21.94859085477674,1.0
286,2025-07-10 19:32:12.217170,5.934051586286,5.962648540012664,56.77889351608243,56.78711245990125,56.814221437050605,57.257534526076725,56.81579060187284,56.77889354396351,56.787112525718186,0.0,0.0,0.0,0.0,-9.32479508776396,1.0,-22.012395394881423,1.0
287,2025-07-10 19:32:23.723180,5.849719604412489,5.882734662416463,67.41134823805153,62.55103365318021,57.62583485173278,57.17784181641133,57.59150899526984,67.41134765710564,62.55103340800641,0.0,0.0,307.6318006254561,1.0,194.29666881819685,1.0,81.99808803965425,1.0
288,2025-07-10 19:32:34.692408,5.937679603863725,5.960015282796799,67.46465174668748,62.68904450227248,57.76191507411701,57.255134823044976,57.72733741343952,67.46465116840025,62.6890442556066,0.0,0.0,304.8223381099362,1.0,193.4074788732687,1.0,82.497111860107,1.0
289,2025-07-10 19:32:46.710767,6.03060884371398,6.041997881201235,67.48371340479135,62.73457918841213,57.846416958180235,57.33711673461201,57.812199989181515,67.48371282861338,62.73457894264097,0.0,0.0,303.8176572681522,1.0,192.70204206350172,1.0,82.19787198584072,1.0
290,2025-07-10 19:32:57.516343,6.122716712204295,6.1237257978110335,67.50270383931914,62.779973731905066,57.930298847277754,57.41884394030495,57.89643487451418,67.50270326523928,62.77997348702859,0.0,0.0,302.8167304000237,1.0,192.00033119318505,1.0,81.89864659811974,1.0
291,2025-07-10 19:33:08.630431,6.21401686782887,6.205189391105438,67.52162280273764,62.82522406602155,58.0135664944487,57.50030680016582,57.98004811766479,67.52162223074477,62.82522382203961,0.0,0.0,301.8195705522588,1.0,191.30234046770056,1.0,81.59947046465277,1.0
292,2025-07-10 19:33:20.186321,6.30452248247337,6.286379521252606,67.54047004317749,62.87032574756166,58.09622558804782,57.58149617583331,58.0630456867835,67.54046947326061,62.87032550447391,0.0,0.0,300.8261910001104,1.0,190.60802932472143,1.0,81.30041022354817,1.0
293,2025-07-10 19:33:31.358298,6.394246264918412,6.36728751983436,67.55924556932563,62.91527547347422,58.17828178876205,57.66240340030651,58.14543350616909,67.55924500147388,62.91527523128026,0.0,0.0,299.83659128571657,1.0,189.91734561268458,1.0,81.0014832586603,1.0
294,2025-07-10 19:33:42.681922,6.483200487066678,6.4479051729183965,67.57794921664909,62.96007008817979,58.25974068923837,57.743020260995756,58.227217418572266,67.57794865085165,62.960069846879065,0.0,0.0,298.85078008109866,1.0,189.2302835369719,1.0,80.70274172155223,1.0
295,2025-07-10 19:33:54.318908,6.571397004842984,6.52822469621851,67.59658044523682,63.00470496329252,58.34060779043279,57.82333897484846,58.30840316330357,67.596579881483,63.004704722884355,0.0,0.0,297.86878584329367,1.0,188.54680253525657,1.0,80.40422617455079,1.0
296,2025-07-10 19:34:04.849403,6.658847275734976,6.60823869723619,67.61513954869692,63.04917815948801,58.42088859380675,57.90335215060161,58.38899646501525,67.61513898697606,63.04917791997166,0.0,0.0,296.8905930971308,1.0,187.86687363444798,1.0,80.10595979612845,1.0
297,2025-07-10 19:34:15.426955,6.745562385052208,6.687940179193643,67.63362614819869,63.09348609238844,58.50058848022226,57.983052792606166,58.46900291884505,67.6336255885003,63.09348585376302,0.0,0.0,295.9162218095965,1.0,187.19046786145555,1.0,79.80798894323016,1.0
298,2025-07-10 19:34:26.586892,6.831553058225639,6.76732250398695,67.65204023427691,63.137625554327556,58.57971278736272,58.062434263838945,58.548428064862435,67.65203967659048,63.1376253165921,0.0,0.0,294.9456724795769,1.0,186.5175678324249,1.0,79.51034258894651,1.0
299,2025-07-10 19:34:37.323011,6.916829680684735,6.846379377222687,67.67038181482762,63.18159461546202,58.65826678052678,58.14149027096187,58.6272773608656,67.67038125914283,63.18159437861543,0.0,0.0,293.9789446908961,1.0,185.848121395793,1.0,79.21306129560435,1.0
300,2025-07-10 19:34:48.242501,7.00140231359994,6.925104841903202,67.89292877273999,63.74860700328717,59.08044263678364,58.22029524983467,59.04639426634886,67.89292822373582,63.748606754316576,0.0,0.0,282.24918520230784,1.0,183.6137977738872,1.0,83.26792065417976,1.0
301,2025-07-10 19:34:59.035116,7.117748060725309,7.030515667593546,58.24776563677289,58.24706141521869,58.26853900778548,58.32549359121594,58.269390450330604,58.24776565770388,58.247061440236806,0.0,0.0,0.0,0.0,-7.000344872949427,1.0,-8.367280800598564,1.0
302,2025-07-10 19:35:09.590056,7.070135863233351,6.997583766661889,58.20783522788372,58.20758962510205,58.22662257339498,58.29256041184594,58.227394403473056,58.207835247709276,58.2075896512256,0.0,0.0,0.0,0.0,-6.630633750432935,1.0,-8.736989025805997,1.0
303,2025-07-10 19:35:20.409541,7.023540073882062,6.963635472566838,58.167679186806645,58.16764915794498,58.184784712588566,58.25861100492807,58.185491699430564,58.16767920565326,58.16764918504746,0.0,0.0,0.0,0.0,-6.303226237491799,1.0,-9.064393641438073,1.0
304,2025-07-10 19:35:30.503793,6.97780835123185,6.928823109480541,58.1273756406631,58.12739835651123,58.14305878055114,58.22379767168639,58.14371241825232,58.12737565864661,58.127398384476805,0.0,0.0,0.0,0.0,-6.014567335910215,1.0,-9.353055440328717,1.0
305,2025-07-10 19:35:41.672157,6.932815269642385,6.893272097882774,58.08691852565637,58.08707673298337,58.101429291535155,58.18824582099344,58.10203905735402,58.08691854290105,58.08707676168778,0.0,0.0,0.0,0.0,-5.7674616408576185,1.0,-9.600158238072254,1.0
306,2025-07-10 19:35:53.090008,6.888450662213539,6.857092612270263,58.04636658347637,58.04672551385474,58.05990622257848,58.15206560846562,58.06047961348408,58.046366600087964,58.04672554319223,0.0,0.0,0.0,0.0,-5.555729192110448,1.0,-9.811887789510365,1.0
