iteration,timestamp,T41_LEVEL,T42_LEVEL,J2_LEVEL,J13_LEVEL,J14_LEVEL,J19_LEVEL,J21_LEVEL,P79_FLOW,P79_STATUS,P1_FLOW,P1_STATUS,V1_FLOW,V1_STATUS,V2_FLOW,V2_STATUS,plc4attack
231,2025-01-02 18:07:51.020380,6.390701724953326,6.0542006133534425,57.82023774389136,57.357893928656736,57.82023786118411,57.35789390939973,57.8364305467548,0.0,0.0,0.0,0.0,-39.22842022632267,1.0,-6.440483356868754,1.0,0
232,2025-01-02 18:08:00.521754,6.249065260031578,6.0360421527340264,57.671995017475005,57.34919328749133,57.67199511984927,57.34919328315125,57.68537266285562,0.0,0.0,0.0,0.0,-34.238952706004966,1.0,-1.4515344548726716,1.0,0
233,2025-01-02 18:08:11.737585,6.117309320292638,6.008003167998453,57.53307317510984,57.33102575232029,57.533073261908044,57.33102576355052,57.54377744330464,0.0,0.0,0.0,0.0,-29.029556249611232,1.0,3.755938188305663,1.0,0
234,2025-01-02 18:08:22.942231,5.996275560358309,5.969242008002751,57.403947236363805,57.302973285203926,57.40394730625936,57.30297331333656,57.41206337162567,0.0,0.0,0.0,0.0,-23.376486165034294,1.0,9.408924250919881,1.0,0
235,2025-01-02 18:08:32.053919,5.888597685857775,5.917124968160666,57.28571864776486,57.26419029956536,57.28571869660645,57.264190348753104,57.29107749895754,0.0,0.0,0.0,0.0,-16.3350139899876,1.0,16.450784665380525,1.0,0
236,2025-01-02 18:08:43.824539,6.259774287670905,5.891228843499903,57.43813526430781,57.21211081557883,57.43813394462018,57.21211082343136,57.185557273964086,0.0,0.0,471.5739689649149,1.0,441.3679670176407,1.0,2.6262686941436186,1.0,0
237,2025-01-02 18:08:54.792412,6.59032334387095,5.889516344200834,57.76611375791548,57.18622878245611,57.76611252225977,57.186228752191425,57.556355267811234,0.0,0.0,456.22076301827235,1.0,413.2635910860927,1.0,-10.121986778131031,1.0,0
238,2025-01-02 18:09:04.458519,6.891222798652367,5.903260767554148,58.06748361124095,57.18452077517959,58.06748243957415,57.184520720547425,57.88665177196111,0.0,0.0,442.96948034077366,1.0,391.862577156985,1.0,-18.271662284519152,1.0,0
239,2025-01-02 18:09:16.029804,7.167586869221765,5.928572506757292,58.34575280276741,57.19827440024265,58.34575168553851,57.19827432737445,58.18735761479267,0.0,0.0,430.86157201291866,1.0,373.65588702812147,1.0,-24.370686179508994,1.0,0
240,2025-01-02 18:09:26.941468,7.4227432273052205,5.963072156085457,58.60367407221159,57.22359665625917,58.60367300302205,57.22359656890592,58.463565698743906,0.0,0.0,419.6390321798046,1.0,357.5891783435736,1.0,-29.21518973835191,1.0,0
241,2025-01-02 18:09:37.317729,7.24457254404593,6.010941541107816,58.68766071553524,57.258116391969835,58.68766089778598,57.25811628962415,58.71723990017177,0.0,0.0,0.0,0.0,-60.95354742797099,1.0,-34.22939448341822,1.0,0
242,2025-01-02 18:09:47.476209,7.0750223723297285,6.050190423825666,58.512968571030065,57.305972183982426,58.5129687397241,57.305972095227325,58.5391133862677,0.0,0.0,0.0,0.0,-56.41952240523551,1.0,-29.68403808495168,1.0,0
243,2025-01-02 18:09:58.201729,6.914109777243535,6.080801716193339,58.346705438674135,57.34520978106906,58.346705593751075,57.345209705931424,58.369605592811325,0.0,0.0,0.0,0.0,-51.86530024104741,1.0,-25.129694233783084,1.0,0
244,2025-01-02 18:10:08.565969,6.761867913767078,6.102742300143475,58.18889064921083,57.37581218388731,58.18889079061847,57.375812122419234,58.20873363271115,0.0,0.0,0.0,0.0,-47.29361889246775,1.0,-20.557925965931645,1.0,0
245,2025-01-02 18:10:18.651293,6.61835357694562,6.115955348522213,58.03956030256146,57.39774641602374,58.03956043021035,57.39774636831463,58.056530726092916,0.0,0.0,0.0,0.0,-42.69201993054139,1.0,-15.956257468587864,1.0,0
246,2025-01-02 18:10:29.677765,6.483660220887136,6.120347421472494,57.89877541466175,57.41095591141039,57.898775528404656,57.41095587760732,57.913053763758775,0.0,0.0,0.0,0.0,-38.04118120115163,1.0,-11.305395560725628,1.0,0
247,2025-01-02 18:10:39.246579,6.357941801715635,6.115764553933803,57.766636057353196,57.41534686869018,57.76663615694752,57.41534684903548,57.77839635186956,0.0,0.0,0.0,0.0,-33.30920333155518,1.0,-6.573490123855663,1.0,0
248,2025-01-02 18:10:50.238442,6.2414621909504255,6.101942873390628,57.64330799918625,57.410760137010165,57.64330808421616,57.41076013191865,57.652712716823004,0.0,0.0,0.0,0.0,-28.438151729801575,1.0,-1.7028528372975416,1.0,0
249,2025-01-02 18:11:00.711364,6.13472128962824,6.078382491581133,57.52908111572318,57.396930989517514,57.52908118540082,57.39693099977227,57.53626730955971,0.0,0.0,0.0,0.0,-23.303604355646712,1.0,3.4296924962973208,1.0,0
250,2025-01-02 18:11:10.867630,6.038919691852702,6.0438828191190535,57.4245365717921,57.373358401902884,57.42453662422519,57.373358429402614,57.42956177373736,0.0,0.0,0.0,0.0,-17.536183277115924,1.0,9.197252645662957,1.0,0
251,2025-01-02 18:11:20.827110,5.964969675151248,5.9875315574380235,57.3320210463624,57.338823057056786,57.332021064351096,57.33882311900513,57.333820933167104,0.0,0.0,0.0,0.0,-6.016299926727697,1.0,20.71854988287214,1.0,0
252,2025-01-02 18:11:31.530365,5.896340722066137,5.925859239995897,57.25863852163634,57.28246092868976,57.2586385312386,57.28246099902684,57.259883672216176,0.0,0.0,0.0,0.0,-3.2114642806391203,1.0,23.52415331586144,1.0,0
253,2025-01-02 18:11:40.707247,6.295846700282799,5.920432075397825,57.458752393145204,57.22085847119838,57.45875106775427,57.22085845707051,57.19358627208845,0.0,0.0,470.6088476803233,1.0,443.2754336153266,1.0,-4.725050403635578,1.0,0
254,2025-01-02 18:11:51.589711,6.653484222239433,5.939142941505224,57.812723628377135,57.21543987542873,57.812722390537665,57.21543982324863,57.59267597143405,0.0,0.0,454.05446787101516,1.0,413.993947651079,1.0,-17.451573160656153,1.0,0
255,2025-01-02 18:12:01.995664,6.9803829525989,5.973367034013368,58.13943415239871,57.23416672556423,58.13943298152025,57.234166648927285,57.95003302076002,0.0,0.0,439.8388047826971,1.0,391.5989162379674,1.0,-25.63113440999132,1.0,0
256,2025-01-02 18:12:13.262982,7.281564934343773,6.01920248483649,58.442107904811095,57.26840785261644,58.442106791614854,57.26840775767378,58.27671369164378,0.0,0.0,426.6690175441096,1.0,372.30716937983743,1.0,-31.753461361745394,1.0,0
257,2025-01-02 18:12:23.692835,7.56042235315406,6.074249256412633,58.72349214953871,57.314259760196435,58.72349108747108,57.314259650731664,58.57771878461528,0.0,0.0,414.425568596795,1.0,355.20726290087623,1.0,-36.61036250605321,1.0,0
258,2025-01-02 18:12:34.244155,7.393601353643495,6.131107345233536,58.82717910657924,57.36931006708188,58.82717928632279,57.36930995476151,58.85497678930401,0.0,0.0,0.0,0.0,-60.11501982925438,1.0,-37.56541408051817,1.0,0
259,2025-01-02 18:12:44.037878,7.235229165727425,6.179516625290758,58.66366887564199,57.426152504051366,58.663669042101894,57.42615240505098,58.68819667808951,0.0,0.0,0.0,0.0,-55.67231798806915,1.0,-33.11056382244715,1.0,0
260,2025-01-02 18:12:53.425995,7.085306239748777,6.219476638693562,58.50841664060003,57.47454829825372,58.508416793739705,57.47454821257397,58.5298635631538,0.0,0.0,0.0,0.0,-51.21738370803541,1.0,-28.65549336888762,1.0,0
261,2025-01-02 18:13:04.797299,6.9438445282005565,6.25097544292643,58.361424615848286,57.51449704126101,58.361424755648976,57.51449696892061,58.37997792917157,0.0,0.0,0.0,0.0,-46.75617675388821,1.0,-24.194161830450867,1.0,0
262,2025-01-02 18:13:14.351978,6.8108728523251845,6.27398421023631,58.22270693100426,57.545986865800465,58.22270705742062,57.54598680684475,58.238551773721746,0.0,0.0,0.0,0.0,-42.27980238681539,1.0,-19.717668673706612,1.0,0
263,2025-01-02 18:13:24.917737,6.686445706571064,6.2884484418087645,58.09229527269212,57.56898906598246,58.092295385638295,57.568989020497185,58.105613980697925,0.0,0.0,0.0,0.0,-37.774715686964555,1.0,-15.212495054583997,1.0,0
264,2025-01-02 18:13:35.907988,6.570658971450055,6.294272275288495,57.97024830937988,57.58344936588564,57.97024840870486,57.58344933402171,57.981219139010335,0.0,0.0,0.0,0.0,-33.219123095591385,1.0,-10.656856106265877,1.0,0
265,2025-01-02 18:13:45.091331,6.447793193882683,6.280888202957322,57.85492073092122,57.58926811606868,57.854920821518036,57.589268109060306,57.865406083751154,0.0,0.0,0.0,0.0,-30.299997299039205,1.0,-2.3439433101657414,1.0,0
266,2025-01-02 18:13:55.873674,6.3346058572522965,6.257825691344521,57.73441756110612,57.57587678160049,57.734417636445585,57.575876789833664,57.742575956174385,0.0,0.0,0.0,0.0,-25.19719574024748,1.0,2.753573556901756,1.0,0
267,2025-01-02 18:14:06.375604,6.2320587047043885,6.224123014553216,57.62351161676837,57.5528026235274,57.62351167533467,57.552802648543434,57.629424918310036,0.0,0.0,0.0,0.0,-19.587428836871368,1.0,8.366582549115265,1.0,0
268,2025-01-02 18:14:16.678531,6.144564917343165,6.1753669632290356,57.52360996896597,57.51907730638028,57.52361000380299,57.51907735512741,57.52692385704237,0.0,0.0,0.0,0.0,-11.651200986193544,1.0,16.30341883469555,1.0,0
269,2025-01-02 18:14:27.270198,6.074184755308578,6.10949729579904,57.43825607925112,57.47028717854841,57.43825608711411,57.47028725427536,57.439474805991864,0.0,0.0,0.0,0.0,-2.6297686434872958,1.0,25.326789477162492,1.0,0
270,2025-01-02 18:14:36.782546,6.004722645910938,6.042709571171762,57.36796338221108,57.40441544000972,57.36796338862733,57.40441551718402,57.36909680876014,0.0,0.0,0.0,0.0,-2.1459093386511086,1.0,25.810854490941892,1.0,0
271,2025-01-02 18:14:47.916574,5.935781396906366,5.9754009913837,57.29854961526903,57.33762652948974,57.298549620864506,57.33762660748517,57.29963591678046,0.0,0.0,0.0,0.0,-1.8714008945153182,1.0,26.085478827440056,1.0,0
272,2025-01-02 18:14:58.557103,5.867150459610916,5.907782100532452,57.22963672582166,57.27031723945771,57.22963673092816,57.270317317942364,57.230695389366296,0.0,0.0,0.0,0.0,-1.7078622846611324,1.0,26.249098561947903,1.0,0
273,2025-01-02 18:15:07.721533,6.25368220947345,5.890737202294932,57.42494544194699,57.20277558226283,57.4249441150621,57.20277558102986,57.1642628226339,0.0,0.0,472.1914059708535,1.0,443.77508615184524,1.0,-0.4123653064880273,1.0,0
274,2025-01-02 18:15:17.480162,6.598518351751624,5.89826316304788,57.766503340155595,57.1857386756881,57.766502099813806,57.18573863571721,57.55039206865604,0.0,0.0,456.2025260409028,1.0,414.83084696210426,1.0,-13.368218767482176,1.0,0
275,2025-01-02 18:15:29.555120,6.912924504567297,5.921416895096145,58.0809824806189,57.19327472452611,58.08098130623694,57.193274659918075,57.89495932200494,0.0,0.0,442.3821243634153,1.0,392.77065755698004,1.0,-21.60808171026929,1.0,0
276,2025-01-02 18:15:39.338435,7.202104671229202,5.956242802202681,58.37182030297609,57.21644146337745,58.37181918483248,57.216441380367925,58.20915870497422,0.0,0.0,429.72733612740154,1.0,373.96181099438763,1.0,-27.762438413674317,1.0,0
277,2025-01-02 18:15:49.439565,7.468737969930357,5.99984772996482,58.64152042072702,57.25128002900475,58.641519352493674,57.25127993190733,58.498166599196566,0.0,0.0,417.9922810038832,1.0,357.26938206153136,1.0,-32.47411773600106,1.0,0
278,2025-01-02 18:15:58.744075,7.285900773450814,6.045235969673082,58.7327115867456,57.29488782072798,58.73271177094847,57.29488772081912,58.763209956256574,0.0,0.0,0.0,0.0,-61.60643284601974,1.0,-33.41439882888153,1.0,0
279,2025-01-02 18:16:08.725586,7.111744043482197,6.081943738018842,58.55342811345,57.34026304779328,58.553428283998386,57.340262961569564,58.58041824493808,0.0,0.0,0.0,0.0,-57.03970589593155,1.0,-28.837421199341406,1.0,0
280,2025-01-02 18:16:18.408759,6.946289947968295,6.109948876496022,58.382633368386585,57.376960163087496,58.3826335252153,57.376960090583765,58.406305217446175,0.0,0.0,0.0,0.0,-52.45117959248091,1.0,-24.248787695455576,1.0,0
281,2025-01-02 18:16:27.900505,6.789577973606428,6.129211895146215,58.22035194024545,57.404957112539726,58.22035208329232,57.40495705381809,58.24089309388074,0.0,0.0,0.0,0.0,-47.84185640460237,1.0,-19.63938338292337,1.0,0
282,2025-01-02 18:16:39.833980,6.64167320080363,6.139667716196942,58.066626559040365,57.42421457724298,58.06662668820286,57.42421453240586,58.08422143330293,0.0,0.0,0.0,0.0,-43.19824356400659,1.0,-14.995721288073582,1.0,0
283,2025-01-02 18:16:50.036509,6.5026803845766565,6.141211575792583,57.92152699388472,57.43466782329835,57.9215271089978,57.43466779251066,57.936355423074644,0.0,0.0,0.0,0.0,-38.49943408852141,1.0,-10.296906017970286,1.0,0
284,2025-01-02 18:16:59.383536,6.372769997322821,6.133673005852854,57.78516545768199,57.436210153329185,57.78516555847703,57.436210136859145,57.79739998969799,0.0,0.0,0.0,0.0,-33.7107819564153,1.0,-5.508384264771848,1.0,0
285,2025-01-02 18:17:10.032118,6.252233167598292,6.1167608866151495,57.65772603826849,57.42866658179098,57.657726124286675,57.428666580095744,57.66752591551038,0.0,0.0,0.0,0.0,-28.768679644599615,1.0,-0.5669686152032227,1.0,0
286,2025-01-02 18:17:19.707986,6.141624604307271,6.089920487437475,57.53953048885739,57.41174575730037,57.53953055922447,57.41174577125139,57.54702500707413,0.0,0.0,0.0,0.0,-23.53418669713392,1.0,4.665901839189246,1.0,0
287,2025-01-02 18:17:29.324206,6.04231808743142,6.051778066231403,57.43123393773046,57.384891477583004,57.43123399028114,57.384891509350616,57.436454112149,0.0,0.0,0.0,0.0,-17.575514247596402,1.0,10.624640926835127,1.0,0
288,2025-01-02 18:17:39.177670,5.965749673768249,5.990897531888209,57.335392503116246,57.3467091086917,57.33539251982525,57.346709176305744,57.33721275513143,0.0,0.0,0.0,0.0,-5.588306535173615,1.0,22.61343636462243,1.0,0
289,2025-01-02 18:17:49.368974,5.899817697889763,5.929991645805687,57.25956536189995,57.28582851899377,57.259565369871396,57.285828588837155,57.26066982513061,0.0,0.0,0.0,0.0,-2.6660400556011155,1.0,23.359038569878976,1.0,0
290,2025-01-02 18:17:58.635490,6.289539731168436,5.917530155247116,57.457621649107885,57.224988004271964,57.45762032630513,57.22498799775097,57.196962462270136,0.0,0.0,470.6617796451207,1.0,442.4098190742143,1.0,-2.1809378051784734,1.0,0
291,2025-01-02 18:18:09.503145,6.637782787409858,5.929251775358302,57.80259249663022,57.21253345796539,57.80259126023692,57.212533413322106,57.58628100805784,0.0,0.0,454.51313401491745,1.0,413.51027667133167,1.0,-14.930893997870953,1.0,0
292,2025-01-02 18:18:19.642130,6.955686582098113,5.9564758817123495,58.12055027102684,57.224267362439335,58.120549100492305,57.22426729335624,57.93425358623619,0.0,0.0,440.6604706784811,1.0,391.4838930683118,1.0,-23.104759137595465,1.0,0
293,2025-01-02 18:18:29.348397,7.2482785303412856,5.995299504760236,58.41478953546687,57.251505912924365,58.41478842149861,57.25150582555428,58.25194788538369,0.0,0.0,427.8576806148291,1.0,372.5653688712782,1.0,-29.220822107163258,1.0,0
294,2025-01-02 18:18:40.790095,7.080060657536589,6.036679511059955,58.51673949417369,57.29033329366342,58.516739663202365,57.29033320226314,58.54282603218517,0.0,0.0,0.0,0.0,-56.53143965957952,1.0,-30.568714022365384,1.0,0
295,2025-01-02 18:18:50.416851,6.920446584259655,6.0694557069871,58.35179247092179,57.33170147235884,58.35179262656867,57.331701394522774,58.37465008542792,0.0,0.0,0.0,0.0,-52.05591420406108,1.0,-26.032179929984522,1.0,0
296,2025-01-02 18:19:00.799215,6.769464476183128,6.093599947578732,58.1952598175189,57.364468195525596,58.19525995956095,57.36446813129801,58.21507618371684,0.0,0.0,0.0,0.0,-47.505794629501,1.0,-21.480840588310457,1.0,0
297,2025-01-02 18:19:10.808967,6.627164314210095,6.109062237518048,58.04717244318976,57.38860544109888,58.04717257154489,57.38860539055844,58.06413255267885,0.0,0.0,0.0,0.0,-42.92822305160371,1.0,-16.903190783068567,1.0,0
298,2025-01-02 18:19:21.407083,6.493629629139525,6.115759051842579,57.907584172523634,57.404063429845365,57.90758428706028,57.40406339312355,57.92186925996691,0.0,0.0,0.0,0.0,-38.306647143713235,1.0,-12.281565620924084,1.0,0
299,2025-01-02 18:19:31.537336,6.368998837725859,6.113551982962375,57.77658446186511,57.410758926600785,57.77658456236518,57.410758903915415,57.7883699722982,0.0,0.0,0.0,0.0,-33.61212858294493,1.0,-7.587093417100732,1.0,0
300,2025-01-02 18:19:41.287227,6.2535083732392795,6.10220458255763,57.65432201534908,57.40854892243215,57.65432210143995,57.40854891415513,57.66377334265936,0.0,0.0,0.0,0.0,-28.7929909649165,1.0,-2.768239735360112,1.0,0
