iteration,timestamp,T2,T3,T4,V2F,J300,J256,J289,J415,J14,J422,PU4F,PU5F,PU6F,PU7F,V2,PU4,PU5,PU6,PU7,ScadaCommand_V2,T2S,ScadaCommand_PU4,T3S,ScadaCommand_PU5,ScadaCommand_PU6,T4S,ScadaCommand_PU7
159,2025-02-21 00:14:49.729527,3.84594466331029,3.5622196197509766,3.4602010250091553,0.0,23.7177603711818,86.6931686433586,23.7826602069092,83.6670778697908,40.5872345768211,25.4862877878505,34.4845956383093,0.0,0.0,48.6686566494796,0,1,0,0,1,0.0,3.9195003509521484,1.0,3.5622196197509766,0.0,0.0,3.4602010250091553,1.0
160,2025-02-21 00:15:43.181264,3.77244281090856,3.597062349319458,3.447754383087158,0.0,23.6513305123515,86.6921836869499,23.716046826448,83.641612373964,40.5952600589694,25.4189982462328,34.4457327521479,0.0,0.0,48.6466484405191,0,1,0,0,1,0.0,3.7724428176879883,1.0,3.597062349319458,0.0,0.0,3.447754383087158,1.0
161,2025-02-21 00:16:33.094226,3.69899478306629,3.631826162338257,3.435245990753174,0.0,23.5849470574301,86.6911736314866,23.6494799525542,83.6161024373614,40.6032873096884,25.3517559363119,34.4068619073525,0.0,0.0,48.6246730569825,0,1,0,0,1,0.0,3.7724428176879883,1.0,3.631826162338257,0.0,0.0,3.435245990753174,1.0
162,2025-02-21 00:17:21.293854,3.62560056503154,3.666511297225952,3.422675371170044,0.0,23.5186110810127,86.6901388699359,23.582960677139,83.5905683798543,40.6113179149573,25.2845618305633,34.3679834865668,0.0,0.0,48.602720282199,0,1,0,0,1,0.0,3.625600576400757,1.0,3.666511297225952,0.0,0.0,3.422675371170044,1.0
163,2025-02-21 00:18:10.437470,3.55226014083354,3.701117515563965,3.410043239593506,0.0,23.4523223869746,86.6890793443113,23.5164887976441,83.5650023769406,40.6193510691124,25.217415774788,34.3290973870171,0.0,0.0,48.5807942457995,0,1,0,0,1,0.0,3.625600576400757,1.0,3.701117515563965,0.0,0.0,3.410043239593506,1.0
164,2025-02-21 00:18:59.808777,3.47897348810774,3.735645055770874,3.3973493576049805,0.0,23.3860801539317,86.6879947768397,23.4500634809991,83.539391008876,40.6273865753411,25.150317013756,34.2902032628958,0.0,0.0,48.5589017616643,0,1,0,0,1,0.0,3.552260160446167,1.0,3.735645055770874,0.0,0.0,3.3973493576049805,1.0
165,2025-02-21 00:19:47.928631,3.40574058747924,3.7700939178466797,3.3845937252044678,0.0,23.3198847696946,86.6868853176561,23.383685124211,83.5137454109541,40.6354241931571,25.0832658769268,34.251301232958,0.0,0.0,48.537037149135,0,1,0,0,1,0.0,3.478973388671875,1.0,3.735645055770874,0.0,0.0,3.3845937252044678,1.0
166,2025-02-21 00:20:38.257446,3.3325614238178,3.8044636249542236,3.371776819229126,0.0,23.2537367321257,86.6857511556484,23.3173542295583,83.4880704144758,40.6434656060392,25.0162628407506,34.2123914598427,0.0,0.0,48.5151981437291,0,1,0,0,1,0.0,3.332561492919922,1.0,3.8044636249542236,0.0,0.0,3.371776819229126,1.0
167,2025-02-21 00:21:26.885730,3.2594359785397,3.838754653930664,3.358898162841797,0.0,23.1876355783746,86.6845921428395,23.2510703257959,83.4623561961458,40.6515089840316,24.9493074924179,34.1734737335028,0.0,0.0,48.493389828481,0,1,0,0,1,0.0,3.332561492919922,1.0,3.838754653930664,0.0,0.0,3.358898162841797,1.0
168,2025-02-21 00:22:15.294545,3.18636423336991,3.872966766357422,3.3459582328796387,0.0,23.1215813528486,86.6834083032641,23.1848334606751,83.4366069920048,40.6595544725037,24.8823998529555,34.1345480433487,0.0,0.0,48.4716100249272,0,1,0,0,1,0.0,3.2594358921051025,1.0,3.872966766357422,0.0,0.0,3.3459582328796387,1.0
169,2025-02-21 00:23:05.864806,3.11383907807755,3.9080870151519775,3.355199098587036,0.0,23.1191621949629,87.0144586411762,23.181917840781,84.2034134483763,40.5018197954697,24.8723960323542,33.9336116887969,0.0,0.0,48.0546389263177,0,1,0,0,1,0.0,3.1138391494750977,1.0,3.9080870151519775,0.0,0.0,3.355199098587036,1.0
170,2025-02-21 00:23:58.099121,3.04137450779932,3.943128824234009,3.3643558025360107,0.0,23.0545297489837,87.0137982706091,23.1171166603404,84.1930819069411,40.5077297297948,24.8068359298272,33.8949380521454,0.0,0.0,48.0248223352559,0,1,0,0,1,0.0,3.041374444961548,1.0,3.943128824234009,0.0,0.0,3.3643558025360107,1.0
171,2025-02-21 00:24:48.072394,2.96897046086573,3.9780921936035156,3.3734288215637207,0.0,22.9899451005252,87.0131177356703,23.0523632866653,84.1827086534089,40.514301404978,24.7413249124037,33.8562294503765,0.0,0.0,47.9951093442926,0,1,0,0,1,0.0,3.041374444961548,1.0,3.9780921936035156,0.0,0.0,3.3734288215637207,1.0
172,2025-02-21 00:25:36.807551,2.89662691677978,4.012977123260498,3.382418155670166,0.0,22.9254127365248,87.0124143338614,22.9876623085447,84.1722799662874,40.5208768438838,24.6758671187634,33.8175154458467,0.0,0.0,47.9654261083187,0,1,0,0,1,0.0,2.8966269493103027,1.0,4.012977123260498,0.0,0.0,3.382418155670166,1.0
173,2025-02-21 00:26:24.176402,2.82434389358822,4.047783851623535,3.3913238048553467,0.0,22.8609348750665,87.011693241721,22.9230159164527,84.1618086847196,37.7719936222652,24.6104644775634,33.7787687374074,0.0,0.0,47.9357522105337,0,1,0,0,1,0.0,2.8966269493103027,1.0,4.047783851623535,0.0,0.0,3.3913238048553467,1.0
174,2025-02-21 00:27:14.168651,2.75212130591616,4.082511901855469,3.4001457691192627,0.0,22.7965064235298,87.0109395009565,22.8584191334543,84.1512949493499,37.7521563362937,24.5451125640674,33.740071860933,0.0,0.0,47.9061287556587,0,1,0,0,1,0.0,2.7521212100982666,1.0,4.082511901855469,0.0,0.0,3.4001457691192627,1.0
175,2025-02-21 00:28:05.118963,2.67995916802274,4.117161273956299,3.4088845252990723,0.0,22.7321319318812,87.0101679247931,22.7938763848205,84.1407282853234,37.7342128187101,24.4798153137405,33.7013420880119,0.0,0.0,47.8765201806333,0,1,0,0,1,0.0,2.6799590587615967,1.0,4.117161273956299,0.0,0.0,3.4088845252990723,1.0
176,2025-02-21 00:28:55.298834,2.60785745829322,4.151732444763184,3.4175398349761963,0.0,22.667809518522,87.0093734617016,22.7293858228721,84.1301033703317,37.7162887733432,24.414571095699,33.6626067524154,0.0,0.0,47.8469430706573,0,1,0,0,1,0.0,2.6078574657440186,1.0,4.151732444763184,0.0,0.0,3.4175398349761963,1.0
177,2025-02-21 00:29:44.140850,2.53581620558821,4.186224937438965,3.4261116981506348,0.0,22.6035428580798,87.0085618783193,22.664951111561,84.119452458926,38.0889085298407,24.3493832009108,33.6238389232977,0.0,0.0,47.8173672842585,0,1,0,0,1,0.0,2.6078574657440186,1.0,4.186224937438965,0.0,0.0,3.4261116981506348,1.0
178,2025-02-21 00:30:32.620700,2.46383531031799,4.220638751983643,3.434600591659546,0.0,22.5393238483635,87.0077169416034,22.6005642323298,84.1087389892492,38.0757254243923,24.2842443713843,33.5851205464391,0.0,0.0,47.7878522100733,0,1,0,0,1,0.0,2.4638352394104004,1.0,4.220638751983643,0.0,0.0,3.434600591659546,1.0
179,2025-02-21 00:31:22.238406,2.39191478972571,4.254974365234375,3.4430060386657715,0.0,22.4751590824168,87.0068543954277,22.5362316730185,84.0979750255034,38.0625503628658,24.2191604787508,33.5463691016574,0.0,0.0,47.7583512763128,0,1,0,0,1,0.0,2.4638352394104004,1.0,4.254974365234375,0.0,0.0,3.4430060386657715,1.0
180,2025-02-21 00:32:12.928839,2.32005462608432,4.289231777191162,3.4513285160064697,0.0,22.4110468283061,87.0059691738423,22.4719517418242,84.08716234526,38.0493902877437,24.1541300039036,33.5076121785032,0.0,0.0,47.7288771757712,0,1,0,0,1,0.0,2.3919148445129395,1.0,4.289231777191162,0.0,0.0,3.4513285160064697,1.0
181,2025-02-21 00:33:02.719569,2.24757060163161,4.3214545249938965,3.432980537414551,0.0,22.2587940531567,86.3713945772774,22.3207058958104,83.1861641070438,38.1308516066151,24.0108210513084,33.8019492323126,0.0,0.0,48.139800609846,0,1,0,0,1,0.0,2.320054531097412,1.0,4.3214545249938965,0.0,0.0,3.432980537414551,1.0
182,2025-02-21 00:33:53.585458,2.17513860207532,4.353598594665527,3.414576292037964,0.0,22.1931083551251,86.3696668122334,22.2548369146667,83.1565558377811,38.1188039823816,23.9443094841303,33.763110822037,0.0,0.0,48.1198244854588,0,1,0,0,1,0.0,2.247570514678955,1.0,4.353598594665527,0.0,0.0,3.414576292037964,1.0
183,2025-02-21 00:34:41.841893,2.10275842905713,4.385663986206055,3.3961164951324463,0.0,22.1274524414121,86.3679142973013,22.1889975729555,83.1268989848644,38.1067644018694,23.8778298712763,33.724228548743,0.0,0.0,48.1001198730245,0,1,0,0,1,0.0,2.1751387119293213,1.0,4.385663986206055,0.0,0.0,3.3961164951324463,1.0
184,2025-02-21 00:35:28.588922,2.03043006589748,4.4176506996154785,3.377601146697998,0.0,22.0618421207994,86.3661370824749,22.1232039383218,83.0972184390633,38.0947353165088,23.8113965535659,33.6853374487512,0.0,0.0,48.0804403907256,0,1,0,0,1,0.0,2.1027584075927734,1.0,4.4176506996154785,0.0,0.0,3.377601146697998,1.0
185,2025-02-21 00:36:19.940784,1.95815349123896,4.449558734893799,3.3590304851531982,0.0,21.9962767469757,86.3643349449485,22.057455351101,83.0674982248259,38.0827189112391,23.7450089679156,33.6464372841705,0.0,0.0,48.0607942776521,0,1,0,0,1,0.0,2.0304300785064697,1.0,4.449558734893799,0.0,0.0,3.3590304851531982,1.0
186,2025-02-21 00:37:10.346776,1.88592869037122,4.481387615203857,3.340404510498047,0.0,21.9307571325989,86.3625081862245,21.9917526356942,83.0377518830882,38.0707147569758,23.6786678596652,33.6075283395557,0.0,0.0,48.0411746709426,0,1,0,0,1,0.0,1.958153486251831,1.0,4.481387615203857,0.0,0.0,3.340404510498047,1.0
187,2025-02-21 00:38:01.473295,1.8137556454858,4.5131378173828125,3.321723461151123,0.0,21.8652828780291,86.3606566827516,21.9260953867056,83.0079728984452,38.0587213964334,23.6123728612788,33.5686104204517,0.0,0.0,48.0215849559383,0,1,0,0,1,0.0,1.8859286308288574,1.0,4.5131378173828125,0.0,0.0,3.321723461151123,1.0
188,2025-02-21 00:38:51.663558,1.74163433883113,4.544808864593506,3.3029870986938477,0.0,21.7998539892219,86.3587804443303,21.8604836119698,82.9781636828241,38.046740474008,23.5461239650356,33.5296834973821,0.0,0.0,48.0020238831148,0,1,0,0,1,0.0,1.8137556314468384,1.0,4.544808864593506,0.0,0.0,3.3029870986938477,1.0
189,2025-02-21 00:39:41.484789,1.6695647540291,4.576401233673096,3.284195899963379,0.0,21.7344706226022,86.3568795472772,21.794917470182,82.9483269336459,38.0347712009874,23.4799213137322,33.4907475924036,0.0,0.0,47.9824901229869,0,1,0,0,1,0.0,1.6695647239685059,1.0,4.576401233673096,0.0,0.0,3.284195899963379,1.0
190,2025-02-21 00:40:29.904588,1.59754686434964,4.607914924621582,3.2653493881225586,0.0,21.6691314903886,86.3549535573813,21.7293956570063,82.9184440459612,38.0228145003156,23.4137637097162,33.4518021547336,0.0,0.0,47.9629931924179,0,1,0,0,1,0.0,1.6695647239685059,1.0,4.607914924621582,0.0,0.0,3.2653493881225586,1.0
191,2025-02-21 00:41:19.200196,1.52558066089168,4.639349460601807,3.246448278427124,0.0,21.6038387522324,86.3530032348375,21.6639203584251,82.8885445840608,38.0108686112199,23.3476531705478,33.4128480145176,0.0,0.0,47.943518189532,0,1,0,0,1,0.0,1.5975468158721924,1.0,4.639349460601807,0.0,0.0,3.246448278427124,1.0
192,2025-02-21 00:42:09.064711,1.45366612391041,4.6707048416137695,3.227492332458496,0.0,21.5385910833648,86.3510281384482,21.5984902347952,82.8586121435862,37.9989359460611,23.2815884485801,33.373884603268,0.0,0.0,47.9240733996698,0,1,0,0,1,0.0,1.453666090965271,1.0,4.6707048416137695,0.0,0.0,3.227492332458496,1.0
193,2025-02-21 00:42:57.940984,1.38215260639847,4.703639507293701,3.216646432876587,0.0,21.5188460223126,86.8694269226903,21.5771241149579,83.0554123702515,37.7430220750419,23.2553548976754,33.0403294407111,0.0,0.0,47.8042853926164,0,1,0,0,1,0.0,1.453666090965271,1.0,4.703639507293701,0.0,0.0,3.216646432876587,1.0
194,2025-02-21 00:43:46.614650,1.31069352350263,4.736494541168213,3.205737829208374,0.0,21.4543641329069,86.8677896267618,21.5124646724606,83.0313907216393,37.7281314898527,23.1900274995288,33.0011531540819,0.0,0.0,47.7819274717099,0,1,0,0,1,0.0,1.3106935024261475,1.0,4.736494541168213,0.0,0.0,3.205737829208374,1.0
195,2025-02-21 00:44:36.775176,1.23928888538923,4.769269943237305,3.1947662830352783,0.0,21.3899313546729,86.866133317792,21.4478544084461,83.0073362498027,37.7132807867009,23.1247497741559,32.9619395185686,0.0,0.0,47.7595911127609,0,1,0,0,1,0.0,1.3106935024261475,1.0,4.769269943237305,0.0,0.0,3.1947662830352783,1.0
196,2025-02-21 00:45:27.611946,1.16793866342386,4.801966190338135,3.1837315559387207,0.0,21.3255448345842,86.8644521126719,21.3832904913572,82.9832203821593,37.698442460675,23.0595192285565,32.9227166467685,0.0,0.0,47.7372974963285,0,1,0,0,1,0.0,1.1679387092590332,1.0,4.801966190338135,0.0,0.0,3.1837315559387207,1.0
197,2025-02-21 00:46:15.422816,1.09664285163702,4.834582805633545,3.1726341247558594,0.0,21.2612073895836,86.8627470191184,21.3187757839659,82.959095983099,37.6836167770231,22.9943384135787,32.8834856813128,0.0,0.0,47.7150191687646,0,1,0,0,1,0.0,1.1679387092590332,1.0,4.834582805633545,0.0,0.0,3.1726341247558594,1.0
198,2025-02-21 00:47:06.091421,1.02540142670789,4.867119789123535,3.1614742279052734,0.0,21.1969168723904,86.8610172909521,21.2543081081077,82.9349279149679,37.6688030397758,22.9292053556767,32.8442457218908,0.0,0.0,47.6927743347054,0,1,0,0,1,0.0,1.0966428518295288,1.0,4.867119789123535,0.0,0.0,3.1614742279052734,1.0
199,2025-02-21 00:47:56.189816,0.954214370306168,4.899577617645264,3.1502513885498047,0.0,21.1326738200948,86.8592631289956,21.1898880009255,82.9107154057036,37.6540013358693,22.8641206028178,32.8049969509272,0.0,0.0,47.6705638098617,0,1,0,0,1,0.0,1.0254014730453491,1.0,4.899577617645264,0.0,0.0,3.1502513885498047,1.0
200,2025-02-21 00:48:48.396928,0.883081700310633,4.931955337524414,3.1389660835266113,0.0,21.068480667255,86.8574904856515,21.1255178709433,82.8864829526412,38.1369779543304,22.7990862350302,32.7657100721564,0.0,0.0,47.6483672408928,0,1,0,0,1,0.0,0.8830816745758057,1.0,4.931955337524414,0.0,0.0,3.1389660835266113,1.0
201,2025-02-21 00:49:37.692491,0.812003333808665,4.964253902435303,3.1276185512542725,0.0,21.004331268257,86.8556819489948,21.061191695679,82.862211957393,38.1340416393106,22.7340968721975,32.7264732765648,0.0,0.0,47.6262163069684,0,1,0,0,1,0.0,0.8120033144950867,1.0,4.964253902435303,0.0,0.0,3.1276185512542725,1.0
202,2025-02-21 00:50:25.706441,0.740979279983048,4.9964728355407715,3.116208553314209,0.0,20.9402306140608,86.8538545717191,20.9969143229773,82.8378979840026,38.1311124622314,22.6691568570665,32.6871979005041,0.0,0.0,47.6040915530419,0,1,0,0,1,0.0,0.7409792542457581,1.0,4.9964728355407715,0.0,0.0,3.116208553314209,1.0
203,2025-02-21 00:51:14.451685,0.670009519895084,5.02861213684082,3.104736089706421,0.0,20.8761773332233,86.8520027942977,20.932684432237,82.8135462035665,38.1281849410382,22.6042650161814,32.6479134855093,0.0,0.0,47.5819976789119,0,1,0,0,1,0.0,0.7409792542457581,1.0,5.02861213684082,0.0,0.0,3.104736089706421,1.0
204,2025-02-21 00:52:05.042871,0.59909404253419,5.060671806335449,3.0932016372680664,0.0,20.8121723717303,86.8501269641278,20.8685029813383,82.7891699257684,38.125258658664,22.5394222315494,32.6086204230662,0.0,0.0,47.5599279152175,0,1,0,0,1,0.0,0.6700094938278198,1.0,5.060671806335449,0.0,0.0,3.0932016372680664,1.0
205,2025-02-21 00:52:54.998250,0.527479705369481,5.088327884674072,3.0707359313964844,0.0,20.6501838185163,85.566334474295,20.7101352211107,82.4705185679179,38.2598947817666,22.3893195840895,33.3098991868522,0.0,0.0,47.6486933420592,0,1,0,0,1,0.0,0.5274797081947327,1.0,5.088327884674072,0.0,0.0,3.0707359313964844,1.0
206,2025-02-21 00:53:45.404194,0.455915486909832,5.11590576171875,3.0482194423675537,0.0,20.5850641996134,85.5635527133516,20.6448340453665,82.4380083084913,38.2604944334936,22.3234064290212,33.2713793514988,0.0,0.0,47.6305554222401,0,1,0,0,1,0.0,0.4559154808521271,1.0,5.11590576171875,0.0,0.0,3.0482194423675537,1.0
207,2025-02-21 00:54:38.593132,0.466931972483407,5.147048473358154,3.0308473110198975,96.9401406136683,24.997476587755,87.0438667681952,25.0642700212138,83.4580535468173,28.0451889880046,27.1451879445552,35.0309064218697,0.0,0.0,49.4554752520817,1,1,0,0,1,1.0,0.4559154808521271,1.0,5.147048473358154,0.0,0.0,3.0308473110198975,1.0
208,2025-02-21 00:55:26.962228,0.477768680074695,5.178172588348389,3.013502836227417,96.7371881634733,25.0044258003044,87.0669207496766,25.0711520097826,83.4463814769732,28.0506865088274,27.1506854675626,35.0215189362458,0.0,0.0,49.4651437125343,1,1,0,0,1,1.0,0.4669319689273834,1.0,5.178172588348389,0.0,0.0,3.013502836227417,1.0
209,2025-02-21 00:56:17.777967,0.488426258668567,5.209277629852295,2.996185302734375,96.5348819817677,25.0112636772439,87.089925576258,25.0779225289484,83.4346913807938,28.0560782395474,27.1560772004602,35.0120923445589,0.0,0.0,49.4747605514725,1,1,0,0,1,1.0,0.4777686893939972,1.0,5.209277629852295,0.0,0.0,2.996185302734375,1.0
210,2025-02-21 00:57:08.822991,0.498905308356393,5.240363121032715,2.9788944721221924,96.3331399771619,25.0179945387409,87.1128826638545,25.0845859219062,83.4230051786591,28.0613681804341,27.1613671435184,35.002628253622,0.0,0.0,49.4843166065587,1,1,0,0,1,1.0,0.4884262681007385,1.0,5.240363121032715,0.0,0.0,2.9788944721221924,1.0
211,2025-02-21 00:57:58.201000,0.514409263092435,5.271536350250244,2.9617834091186523,102.12059663192,25.1605070521368,87.1812201660383,25.2272470950534,83.4432829006076,28.246090414105,27.346089314894,35.045867494703,0.0,0.0,49.5479761209381,1,1,0,0,1,1.0,0.4989053010940552,1.0,5.271536350250244,0.0,0.0,2.9617834091186523,1.0
212,2025-02-21 00:58:45.911651,0.529751870575464,5.302693843841553,2.9447031021118164,101.941170608228,25.171061552661,87.2054985973367,25.2377402201323,83.4326498541776,28.2553360075204,27.3553349102407,35.0378719569305,0.0,0.0,49.5589520278798,1,1,0,0,1,1.0,0.5144092440605164,1.0,5.302693843841553,0.0,0.0,2.9447031021118164,1.0
213,2025-02-21 00:59:36.088364,0.569435959313549,5.262856960296631,2.929349899291992,95.033332276671,26.8177458947946,70.1761012734709,26.7769714326871,83.7810124104908,29.4429799828531,28.5429789599283,0.0,0.0,0.0,50.1715044461643,1,0,0,0,1,1.0,0.5694359540939331,1.0,5.262856960296631,0.0,0.0,2.929349899291992,1.0
214,2025-02-21 01:00:25.345203,0.6088832106022,5.223020076751709,2.914039134979248,94.7806646370282,26.8410724372824,70.1362619646091,26.8002752979145,83.7747349024237,29.4646944060781,28.564693385873,0.0,0.0,0.0,50.186569180429,1,0,0,0,1,1.0,0.5694359540939331,1.0,5.223020076751709,0.0,0.0,2.914039134979248,1.0
215,2025-02-21 01:01:15.639502,0.64809415520795,5.183183670043945,2.898770570755005,94.52851690952,26.8642809364689,70.0964264242007,26.8234612194314,83.7684628308329,29.4862977437142,28.5862967262232,0.0,0.0,0.0,50.2015639295722,1,0,0,0,1,1.0,0.6088832020759583,1.0,5.183183670043945,0.0,0.0,2.898770570755005,1.0
216,2025-02-21 01:02:03.945841,0.68706931159295,5.143346786499023,2.8835442066192627,94.2768858748764,26.8873713315584,70.0565879578162,26.8465291346818,83.7621939233742,29.5077899259404,28.6077889111579,0.0,0.0,0.0,50.2164899151773,1,0,0,0,1,1.0,0.687069296836853,1.0,5.143346786499023,0.0,0.0,2.8835442066192627,1.0
217,2025-02-21 01:02:52.136847,0.724462937271485,5.101819038391113,2.8723156452178955,92.4088230641757,26.821590643587,69.3743592437592,26.7808691339572,83.853958532843,29.4289503588795,28.5289493642046,0.0,0.0,0.0,50.1363126372907,1,0,0,0,1,1.0,0.7244629263877869,1.0,5.101819038391113,0.0,0.0,2.8723156452178955,1.0
218,2025-02-21 01:03:42.356862,0.761619726509808,5.060291290283203,2.861123561859131,92.1539317136535,26.8434484443737,69.3328300527296,26.8027076239435,83.8506203991067,29.4492064359535,28.5492054440222,0.0,0.0,0.0,50.1491488350111,1,0,0,0,1,1.0,0.7244629263877869,1.0,5.060291290283203,0.0,0.0,2.861123561859131,1.0
219,2025-02-21 01:04:33.343645,0.798540210346913,5.018763542175293,2.8499672412872314,91.8995771764344,26.8651860247173,69.2913046848668,26.8244259801941,83.847270567104,29.4693494101866,28.5693484209931,0.0,0.0,0.0,50.1619246936211,1,0,0,0,1,1.0,0.7616197466850281,1.0,5.018763542175293,0.0,0.0,2.8499672412872314,1.0
220,2025-02-21 01:05:22.668390,0.835224921120149,4.977235794067383,2.8388466835021973,91.6457296742692,26.8868054701414,69.2497778118168,26.8460263102286,83.8439397705956,29.4893811073094,28.5893801208483,0.0,0.0,0.0,50.1746255621269,1,0,0,0,1,1.0,0.7985402345657349,1.0,4.977235794067383,0.0,0.0,2.8388466835021973,1.0
221,2025-02-21 01:06:14.810894,0.871674362102716,4.935708045959473,2.8277618885040283,91.3924020842387,26.9083048250912,69.2082513191876,26.867506638489,83.8406000183749,29.5092996151372,28.6092986314029,0.0,0.0,0.0,50.1872647757917,1,0,0,0,1,1.0,0.8352249264717102,1.0,4.935708045959473,0.0,0.0,2.8277618885040283,1.0
222,2025-02-21 01:07:03.901966,0.907889039597221,4.8941802978515625,2.8167126178741455,91.1395984304306,26.9296843392641,69.1667235869024,26.8888672103648,83.8372460007105,29.529105172365,28.6291041913519,0.0,0.0,0.0,50.1998452351623,1,0,0,0,1,1.0,0.8716743588447571,1.0,4.8941802978515625,0.0,0.0,2.8167126178741455,1.0
223,2025-02-21 01:07:52.777027,0.943869489036412,4.8526530265808105,2.8056983947753906,90.8873034213116,26.9509459455444,69.125197060257,26.9101099825612,83.8339108242297,29.5487998322951,28.6487988539976,0.0,0.0,0.0,50.2123511630259,1,0,0,0,1,1.0,0.9438694715499878,1.0,4.8526530265808105,0.0,0.0,2.8056983947753906,1.0
224,2025-02-21 01:09:31.699947,0.989796771697502,4.799220561981201,2.7915821075439453,90.3842996984565,26.9931118841751,69.0421396018008,26.9522385162846,83.8272135707285,29.5878524111098,28.6878514382265,0.0,0.0,0.0,50.2371803460042,1,0,0,0,1,1.0,0.9897967576980591,1.0,4.799220561981201,0.0,0.0,2.7915821075439453,1.0
225,2025-02-21 01:10:19.798018,1.01508223706785,4.76959753036499,2.783782482147217,90.3125139974463,26.9991009193812,69.0302377894446,26.9582222301983,83.8262497845143,29.5933982678201,28.6933972957096,0.0,0.0,0.0,50.2407117426553,1,0,0,0,1,1.0,0.9897967576980591,1.0,4.76959753036499,0.0,0.0,2.783782482147217,1.0
226,2025-02-21 01:11:07.983601,1.05036336717085,4.72806978225708,2.7728729248046875,90.1338726708616,27.0139857817865,69.0006150640522,26.9730938774389,83.8238660962101,29.6071816129808,28.7071806427931,0.0,0.0,0.0,50.2494808761845,1,0,0,0,1,1.0,1.0503634214401245,1.0,4.72806978225708,0.0,0.0,2.7728729248046875,1.0
227,2025-02-21 01:11:57.329448,1.08541235761602,4.68654203414917,2.761998176574707,89.8836838692603,27.0347730284364,68.9590865884803,26.993862653557,83.8205137508857,29.6264294106494,28.7264284431547,0.0,0.0,0.0,50.2617351080111,1,0,0,0,1,1.0,1.0503634214401245,1.0,4.68654203414917,0.0,0.0,2.761998176574707,1.0
228,2025-02-21 01:12:48.033627,1.12022972288868,4.64501428604126,2.751157522201538,89.6340326857796,27.0554413039701,68.9175609926911,27.014512552915,83.8171614291412,29.6455650183996,28.7455640535921,0.0,0.0,0.0,50.2739242140388,1,0,0,0,1,1.0,1.0854123830795288,1.0,4.64501428604126,0.0,0.0,2.751157522201538,1.0
229,2025-02-21 01:13:42.736597,1.15531675990058,4.609874725341797,2.742999792098999,89.9209364590092,27.1070352608735,71.1826729636686,27.0661335899711,83.90415196766,29.6988933064687,28.798892338573,0.0,0.0,0.0,50.255960791542,1,0,0,0,1,1.0,1.120229721069336,1.0,4.609874725341797,0.0,0.0,2.742999792098999,1.0
230,2025-02-21 01:14:31.422452,1.19017487393613,4.574735641479492,2.7348732948303223,89.6733262928251,27.1279017553344,71.1475319413339,27.0869832310254,83.9029904033051,29.7182328405077,28.8182318752772,0.0,0.0,0.0,50.2671410190766,1,0,0,0,1,1.0,1.155316710472107,1.0,4.574735641479492,0.0,0.0,2.7348732948303223,1.0
231,2025-02-21 01:15:19.197491,1.22480460262519,4.539596080780029,2.726778268814087,89.4262505254915,27.1486515927896,71.1123903866871,27.1077162989158,83.9018181686222,29.7374626007447,28.8374616381738,0.0,0.0,0.0,50.2782635249044,1,0,0,0,1,1.0,1.1901748180389404,1.0,4.539596080780029,0.0,0.0,2.726778268814087,1.0
232,2025-02-21 01:16:09.560051,1.25920646867032,4.504456520080566,2.718714475631714,89.1797196196364,27.169283902609,71.0772537707405,27.1283319283467,83.9006414223578,29.7565816240532,28.8565806641359,0.0,0.0,0.0,50.289324804883,1,0,0,0,1,1.0,1.2248046398162842,1.0,4.504456520080566,0.0,0.0,2.718714475631714,1.0
233,2025-02-21 01:16:59.064984,1.29338100843498,4.469317436218262,2.710681676864624,88.9337263319021,27.1897995967953,71.042112366274,27.1488310312528,83.8994610459132,29.7755908526722,28.8755898954027,0.0,0.0,0.0,50.3003249383084,1,0,0,0,1,1.0,1.2592064142227173,1.0,4.469317436218262,0.0,0.0,2.710681676864624,1.0
234,2025-02-21 01:17:47.502983,1.32191001567973,4.434177875518799,2.70235013961792,82.4456840515779,26.9069740894831,71.0069770183858,26.8661651398889,83.8252162805549,29.4516513300008,28.5516504425676,0.0,0.0,0.0,50.1944133081895,1,0,0,0,1,1.0,1.2933809757232666,1.0,4.434177875518799,0.0,0.0,2.70235013961792,1.0
235,2025-02-21 01:18:37.340167,1.3501924467157,4.399038791656494,2.694044828414917,82.1761908963197,26.9226788730657,70.9718370097982,26.8818559634643,83.8226915828413,29.4657990683641,28.5657981838317,0.0,0.0,0.0,50.2036839330972,1,0,0,0,1,1.0,1.3501924276351929,1.0,4.399038791656494,0.0,0.0,2.694044828414917,1.0
236,2025-02-21 01:19:27.799995,1.37822878219428,4.363899230957031,2.685765504837036,81.9071959231223,26.9382564991752,70.9367021022191,26.8974197095313,83.8201416793499,29.4798266943606,28.5798258127236,0.0,0.0,0.0,50.212900008689,1,0,0,0,1,1.0,1.3501924276351929,1.0,4.363899230957031,0.0,0.0,2.685765504837036,1.0
237,2025-02-21 01:20:16.849788,1.40601950179378,4.328759670257568,2.6775119304656982,81.6386926934456,26.9537069648408,70.9015612471995,26.9128563818784,83.8175754390832,29.4937341846389,28.5937333058921,0.0,0.0,0.0,50.2220570739062,1,0,0,0,1,1.0,1.378228783607483,1.0,4.328759670257568,0.0,0.0,2.6775119304656982,1.0
