iteration,timestamp,T5,T7,PU8F,PU10F,PU11F,J302,J306,J307,J317,PU8,PU10,PU11,ScadaCommand_PU8,T5S,ScadaCommand_PU10,T7S,ScadaCommand_PU11
234,2025-02-21 01:17:44.232910,1.4830001592636108,5.400000095367432,37.685772508259,0.0,0.0,25.2980026451399,82.3737730018652,25.2980026451393,12.1915798481197,1,0,0,1.0,1.4830001592636108,1.0,-5.400000095367432,1.0
235,2025-02-21 01:18:35.037007,1.5104408264160156,5.400000095367432,37.6709290795767,0.0,0.0,25.280762916977,82.3843860549782,25.2807629169765,12.1637456983615,1,0,0,1.0,1.5104408264160156,1.0,-5.400000095367432,1.0
236,2025-02-21 01:19:24.616704,1.5378414392471313,5.400000095367432,37.6561075430982,0.0,0.0,25.2635692128465,82.394991477566,25.2635692128459,12.1358596039745,1,0,0,1.0,1.5378414392471313,1.0,-5.400000095367432,1.0
237,2025-02-21 01:20:13.887331,1.565201997756958,5.400000095367432,37.6413075672469,0.0,0.0,25.2464205047184,82.4055889194964,25.2464205047178,12.1078951365565,1,0,0,1.0,1.565201997756958,1.0,-5.400000095367432,1.0
238,2025-02-21 01:21:02.168410,1.5925227403640747,5.400000095367432,37.6265293447246,0.0,0.0,25.2293173426372,82.4161786252806,25.2293173426366,12.0798060068552,1,0,0,1.0,1.5925227403640747,1.0,-5.400000095367432,1.0
239,2025-02-21 01:21:51.628050,1.619803547859192,5.400000095367432,37.6117730059095,0.0,0.0,25.2122600888678,82.4267607689232,25.2122600888672,12.0515464474514,1,0,0,1.0,1.619803547859192,1.0,-5.400000095367432,1.0
240,2025-02-21 01:22:40.861997,1.6470445394515991,5.400000095367432,37.5970383803865,0.0,0.0,25.1952482014696,82.4373351835967,25.195248201469,12.0230560609601,1,0,0,1.0,1.6470445394515991,1.0,-5.400000095367432,1.0
241,2025-02-21 01:23:30.509265,1.6778829097747803,5.400000095367432,37.3309294565565,0.0,0.0,24.8608726597319,82.5990350900441,24.8608726597313,11.3953696109429,1,0,0,1.0,1.6778829097747803,1.0,-5.400000095367432,1.0
242,2025-02-21 01:24:21.386252,1.7086774110794067,5.400000095367432,37.3146396984404,0.0,0.0,24.8428494021221,82.6112474700714,24.8428494021215,11.3667000182611,1,0,0,1.0,1.7086774110794067,1.0,-5.400000095367432,1.0
243,2025-02-21 01:25:12.717186,1.7394278049468994,5.400000095367432,37.2983711699711,0.0,0.0,24.8248700627509,82.6234492360549,24.8248700627503,11.3375726622709,1,0,0,1.0,1.7394278049468994,1.0,-5.400000095367432,1.0
244,2025-02-21 01:26:03.214538,1.7701343297958374,5.400000095367432,37.282124267405,0.0,0.0,24.806935791128,82.6356408630922,24.8069357911274,11.2860630293464,1,0,0,1.0,1.7701343297958374,1.0,-5.400000095367432,1.0
245,2025-02-21 01:26:52.081849,1.8007971048355103,5.400000095367432,37.2658987957379,0.0,0.0,24.7890459651794,82.6478221516082,24.7890459651788,11.2510659457367,1,0,0,1.0,1.8007971048355103,1.0,-5.400000095367432,1.0
246,2025-02-21 01:27:41.070701,1.8314160108566284,5.400000095367432,37.2496945799836,0.0,0.0,24.7712000235203,82.6599929248355,24.7712000235197,11.3120905260915,1,0,0,1.0,1.8314160108566284,1.0,-5.400000095367432,1.0
247,2025-02-21 01:28:34.979868,1.861991286277771,5.400000095367432,37.2335117802214,0.0,0.0,24.7533984077181,82.6721533880143,24.7533984077175,11.2887104659782,1,0,0,1.0,1.861991286277771,1.0,-5.400000095367432,1.0
248,2025-02-21 01:29:24.906000,1.8925228118896484,5.400000095367432,37.2173505783387,0.0,0.0,24.7356416241899,82.6843037713937,24.7356416241893,11.2678884419288,1,0,0,1.0,1.8925228118896484,1.0,-5.400000095367432,1.0
249,2025-02-21 01:30:13.881421,1.9230107069015503,5.400000095367432,37.2012104730477,0.0,0.0,24.7179281372764,82.6964435270389,24.7179281372758,11.2018966807157,1,0,0,1.0,1.9230107069015503,1.0,-5.400000095367432,1.0
250,2025-02-21 01:31:02.687799,1.9534550905227661,5.400000095367432,37.1850917618005,0.0,0.0,24.7002587988439,82.7085730163366,24.7002587988433,11.1761087342967,1,0,0,1.0,1.9534550905227661,1.0,-5.400000095367432,1.0
251,2025-02-21 01:31:53.498989,1.983855962753296,0.0,37.1689943019132,0.0,0.0,24.682633145915,82.7206920999169,24.6826331459143,11.1504394060652,1,0,0,1.0,1.983855962753296,1.0,0.0,1.0
252,2025-02-21 01:32:44.081130,2.002654552459717,0.06779146939516068,32.8748032711996,24.9070220905822,24.8688239985446,12.5836097414677,78.1849354050216,12.3115770488571,76.7622215826039,1,1,1,1.0,2.002654552459717,1.0,0.06779146939516068,1.0
253,2025-02-21 01:33:34.763444,2.0266361236572266,0.16114158928394318,33.0180668406983,24.5300671826683,24.4920955530052,13.3931680103445,78.7597869296665,13.1287142691836,78.501099220235,1,1,1,1.0,2.0266361236572266,1.0,0.16114158928394318,1.0
254,2025-02-21 01:34:24.803476,2.0505800247192383,0.25325578451156616,33.0040719525744,24.5112811343896,24.4733224062249,13.3805833772027,78.7695599090275,13.1165047716838,78.5343113904666,1,1,1,1.0,2.0505800247192383,1.0,0.25325578451156616,1.0
255,2025-02-21 01:35:17.092676,2.074491024017334,0.3450867235660553,32.9918290221241,24.4921960952852,24.4542504798996,13.3725966385921,78.7810847342935,13.108898874973,78.5727971927487,1,1,1,1.0,2.074491024017334,1.0,0.3450867235660553,1.0
256,2025-02-21 01:36:09.263185,2.0983686447143555,0.43663495779037476,32.9795992483305,24.4731363850486,24.4352038707311,13.3646245952375,78.7925950973115,13.1013069155026,78.611185237533,1,1,1,1.0,2.0983686447143555,1.0,0.43663495779037476,1.0
257,2025-02-21 01:36:57.697563,2.122213363647461,0.5279011130332947,32.9673827804307,24.4541021373239,24.4161827122521,13.3566676378379,78.8040911716539,13.0937292824457,78.6494758412613,1,1,1,1.0,2.122213363647461,1.0,0.5279011130332947,1.0
258,2025-02-21 01:37:45.681992,2.1460251808166504,0.61888587474823,32.9551791813108,24.4350930948478,24.3971867473605,13.3487246161404,78.8155725341504,13.0861648316505,78.6876686963211,1,1,1,1.0,2.1460251808166504,1.0,0.61888587474823,1.0
259,2025-02-21 01:38:33.764784,2.169804096221924,0.7095897793769836,32.9429884058413,24.416109495987,24.3782162142431,13.3407954014712,78.8270391577384,13.0786134306715,78.7257633131743,1,1,1,1.0,2.169804096221924,1.0,0.7095897793769836,1.0
260,2025-02-21 01:39:31.658921,2.193549871444702,0.8000134229660034,32.9308107385384,24.3971518396536,24.3592716114527,13.3328807250734,78.8384913486025,13.0710758018092,78.7637594331186,1,1,1,1.0,2.193549871444702,1.0,0.8000134229660034,1.0
261,2025-02-21 01:40:26.321585,2.2172629833221436,0.8901575803756714,32.9186458741545,24.3782199373973,24.3403527506522,13.3249797832363,78.8499288174135,13.0635511460928,78.8016569294628,1,1,1,1.0,2.2172629833221436,1.0,0.8901575803756714,1.0
262,2025-02-21 01:41:15.028693,2.240943193435669,0.9800227284431458,32.9064938260928,24.3593138021748,24.3214596447735,13.3170926024745,78.8613515959627,13.0560394907687,78.8394560173251,1,1,1,1.0,2.240943193435669,1.0,0.9800227284431458,1.0
263,2025-02-21 01:42:03.005595,2.2645907402038574,1.0696096420288086,32.89435467302,24.3404334899079,24.3025923496833,13.3092193807905,78.8727597824891,13.0485410337165,78.8771569790009,1,1,1,1.0,2.2645907402038574,1.0,1.0696096420288086,1.0
264,2025-02-21 01:42:53.388039,2.28820538520813,1.1589187383651733,32.8822284453414,24.3215790311185,24.2837508958661,13.3013601892797,78.8841534262182,13.0410558464155,78.9147600315588,1,1,1,1.0,2.28820538520813,1.0,1.1589187383651733,1.0
265,2025-02-21 01:43:46.063963,2.304841995239258,1.2354599237442017,33.1397589874117,24.6192629847375,24.5812301726354,13.3441393200558,78.5151340597643,13.0779011631109,78.2339680915078,1,1,1,1.0,2.304841995239258,1.0,1.2354599237442017,1.0
266,2025-02-21 01:44:34.620643,2.3214480876922607,1.3108657598495483,33.1283228714391,24.6026014284962,24.5645800354582,13.3311895419827,78.5205177786805,13.0652851407444,78.2618461840577,1,1,1,1.0,2.3214480876922607,1.0,1.3108657598495483,1.0
267,2025-02-21 01:45:23.512631,2.338027238845825,1.3860334157943726,33.1184729591539,24.5858135189376,24.5478036361827,13.3223609275065,78.527439522919,13.0567926065331,78.2941134446321,1,1,1,1.0,2.338027238845825,1.0,1.3860334157943726,1.0
268,2025-02-21 01:46:13.847685,2.3545799255371094,1.460963487625122,33.1086368999536,24.5690514102676,24.5310530244829,13.3135502101959,78.5343517213211,13.0483172576859,78.3262961007731,1,1,1,1.0,2.3545799255371094,1.0,1.460963487625122,1.0
269,2025-02-21 01:47:01.791957,2.3711061477661133,1.5356566905975342,33.0988139893577,24.5523147444942,24.5143278425938,13.3047555736482,78.5412537089583,13.0398572859852,78.3583934323749,1,1,1,1.0,2.3711061477661133,1.0,1.5356566905975342,1.0
270,2025-02-21 01:47:53.513288,2.387605905532837,1.610113501548767,33.0890044470871,24.5356036560229,24.4976282248133,13.2959775881814,78.5481457237389,13.0314132599301,78.3904058710839,1,1,1,1.0,2.387605905532837,1.0,1.610113501548767,1.0
271,2025-02-21 01:48:44.213000,2.4040791988372803,1.684334397315979,33.0792082583342,24.5189181435543,24.4809541698275,13.2872162151096,78.555027773202,13.0229851417326,78.4223335715856,1,1,1,1.0,2.4040791988372803,1.0,1.684334397315979,1.0
272,2025-02-21 01:49:32.253267,2.4205257892608643,1.7583202123641968,33.069425539892,24.5022582817522,24.4643057522335,13.2784717576144,78.5618999943698,13.0145732339534,78.4541768447681,1,1,1,1.0,2.4205257892608643,1.0,1.7583202123641968,1.0
273,2025-02-21 01:50:19.132628,2.436946153640747,1.832071304321289,33.0596559336586,24.4856238698691,24.4476827714066,13.2697432896214,78.5687620587641,13.0061766153916,78.485935442497,1,1,1,1.0,2.436946153640747,1.0,1.832071304321289,1.0
274,2025-02-21 01:51:07.209554,2.4533402919769287,1.9055883884429932,33.0498998077034,24.4690151280531,24.4310854473278,13.2610317639499,78.5756143491287,12.9977962353421,78.5176099706342,1,1,1,1.0,2.4533402919769287,1.0,1.9055883884429932,1.0
275,2025-02-21 01:51:54.966029,2.46970796585083,1.9788719415664673,33.0401569180165,24.4524319211931,24.4145136449637,13.2523365500292,78.5824566489398,12.9894314667943,78.5492003157733,1,1,1,1.0,2.46970796585083,1.0,1.9788719415664673,1.0
276,2025-02-21 01:52:45.869884,2.4860494136810303,2.051922559738159,33.030427615471,24.4358744594517,24.397967574317,13.2436585555124,78.5892893240193,12.981083214081,78.5807070637514,1,1,1,1.0,2.4860494136810303,1.0,2.051922559738159,1.0
277,2025-02-21 01:53:34.984904,2.5158941745758057,2.1498048305511475,32.7030376000984,23.9770015492333,23.9394120862108,13.6743421588925,79.5399516136895,13.4208294130209,80.1098900347874,1,1,1,1.0,2.5158941745758057,1.0,2.1498048305511475,1.0
278,2025-02-21 01:54:23.919098,2.5456531047821045,2.2443418502807617,32.671141118765,23.9513159718299,23.913744370992,13.6206067490543,79.5367987499542,13.3675971848049,80.1168259898922,1,1,1,1.0,2.5456531047821045,1.0,2.2443418502807617,1.0
279,2025-02-21 01:55:14.397400,2.575369119644165,2.3385915756225586,32.655409658303,23.9305503377966,23.892993191698,13.6093244879614,79.5503180964438,13.3567211220591,80.1544743529707,1,1,1,1.0,2.575369119644165,1.0,2.3385915756225586,1.0
280,2025-02-21 01:56:02.739307,2.6050429344177246,2.432555675506592,32.6396853615552,23.9098699015409,23.8723271560254,13.5980049451625,79.5637975243312,13.3458058904764,80.1918409215824,1,1,1,1.0,2.6050429344177246,1.0,2.432555675506592,1.0
281,2025-02-21 01:56:51.368613,2.634674310684204,2.5262346267700195,32.6239696322651,23.8892101035215,23.8516817511314,13.5866874905459,79.5772519656642,13.3348920469321,80.2291021444536,1,1,1,1.0,2.634674310684204,1.0,2.5262346267700195,1.0
282,2025-02-21 01:57:41.857980,2.6642630100250244,2.619629144668579,32.6082627997564,23.8685710679451,23.8310571011487,13.5753729705138,79.5906817693756,13.3239804353233,80.2662585884718,1,1,1,1.0,2.6642630100250244,1.0,2.619629144668579,1.0
283,2025-02-21 01:58:29.956854,2.6938095092773438,2.7127394676208496,32.592564938452,23.8479528675834,23.8104532787866,13.5640615651341,79.6040870223111,13.3130712351581,80.3033104615576,1,1,1,1.0,2.6938095092773438,1.0,2.7127394676208496,1.0
284,2025-02-21 01:59:19.732668,2.723313570022583,2.8055660724639893,32.5768757514779,23.827355357563,23.789870139261,13.5527524845356,79.6174674288264,13.3021636602516,80.3402575122918,1,1,1,1.0,2.723313570022583,1.0,2.8055660724639893,1.0
285,2025-02-21 02:00:10.321016,2.752775192260742,2.8981099128723145,32.5611957031596,23.8067788389368,23.7693079834034,13.5414469280162,79.6308234774332,13.2912589048871,80.3771004317731,1,1,1,1.0,2.752775192260742,1.0,2.8981099128723145,1.0
286,2025-02-21 02:00:57.623769,2.7821943759918213,2.990370988845825,32.5455244962153,23.786223166362,23.7487666659602,13.5301441047325,79.6441548723837,13.2803561819215,80.4138389692766,1,1,1,1.0,2.7821943759918213,1.0,2.990370988845825,1.0
287,2025-02-21 02:01:45.334646,2.8115715980529785,3.082350015640259,32.5298623932931,23.7656885225823,23.728246369536,13.5188446863618,79.6574618943293,13.2694561603329,80.4504735670636,1,1,1,1.0,2.8115715980529785,1.0,3.082350015640259,0.0
288,2025-02-21 02:02:37.156208,2.845472812652588,3.0854687690734863,34.2044006815598,30.4105258559209,0.0,18.1314743287359,81.4579851680039,18.0222551638394,66.6913159960705,1,1,0,1.0,2.845472812652588,1.0,3.0854687690734863,0.0
289,2025-02-21 02:03:29.011329,2.8868799209594727,3.1235125064849854,34.0868983741399,30.1339112918481,0.0,18.6703597158889,82.1927457262288,18.5629725335135,68.1314202960658,1,1,0,1.0,2.8868799209594727,1.0,3.1235125064849854,0.0
290,2025-02-21 02:04:19.710578,2.928227424621582,3.1593270301818848,34.0649118225489,30.1215275269175,0.0,18.6504774858554,82.209589765882,18.5431720369421,68.1516538808227,1,1,0,1.0,2.928227424621582,1.0,3.1593270301818848,0.0
291,2025-02-21 02:05:07.464400,2.9695210456848145,3.1950581073760986,34.0448361180367,30.1090232042246,0.0,18.6359288822741,82.2285326239651,18.528705921697,68.1775766167063,1,1,0,1.0,2.9695210456848145,1.0,3.1950581073760986,0.0
292,2025-02-21 02:05:57.932298,3.0107600688934326,3.230706214904785,34.0247696693786,30.0965691578824,0.0,18.6213845421927,82.247444048789,18.5142437058534,68.2033170474614,1,1,0,1.0,3.0107600688934326,1.0,3.230706214904785,0.0
293,2025-02-21 02:06:48.326591,3.051945209503174,3.2662715911865234,34.0047153427309,30.0841276499384,0.0,18.6068561892761,82.2663286197041,18.499797360526,68.2290095400405,1,1,0,1.0,3.051945209503174,1.0,3.2662715911865234,0.0
294,2025-02-21 02:07:36.848571,3.09307599067688,3.301754951477051,33.9846737113986,30.0716992468507,0.0,18.592345384047,82.2851869828976,18.4853684541301,68.2546538393301,1,1,0,1.0,3.09307599067688,1.0,3.301754951477051,0.0
295,2025-02-21 02:08:26.089725,3.13415265083313,3.337156057357788,33.964644085417,30.059283224028,0.0,18.5778501689404,82.3040183792996,18.4709550240233,68.2802503971648,1,1,0,1.0,3.13415265083313,1.0,3.337156057357788,0.0
296,2025-02-21 02:09:15.896032,3.175175428390503,3.3724753856658936,33.9446268120473,30.0468799222851,0.0,18.563371477949,82.322823205141,18.4565580063239,68.3057991239607,1,1,0,1.0,3.175175428390503,1.0,3.3724753856658936,0.0
297,2025-02-21 02:10:04.449733,3.216143846511841,3.407712936401367,33.9246217546223,30.0344894537632,0.0,18.5489088975886,82.3416013176646,18.4421769891557,68.3312993228473,1,1,0,1.0,3.216143846511841,1.0,3.407712936401367,0.0
298,2025-02-21 02:10:54.185759,3.2570583820343018,3.442868947982788,33.9046293031563,30.0221115619148,0.0,18.5344634729104,82.3603531599604,18.4278130111001,68.3567529340786,1,1,0,1.0,3.2570583820343018,1.0,3.442868947982788,0.0
299,2025-02-21 02:11:43.538333,3.2979190349578857,3.4779438972473145,33.8846491589048,30.0097463992346,0.0,18.5200343474837,82.3790784095374,18.4134652292407,68.3821586982681,1,1,0,1.0,3.2979190349578857,1.0,3.4779438972473145,0.0
300,2025-02-21 02:12:32.385186,3.3387255668640137,3.5129380226135254,33.8646813546983,29.9973939016804,0.0,18.5056215670115,82.3977771125756,18.3991336683371,68.4075169214701,1,1,0,1.0,3.3387255668640137,1.0,3.1129379272460938,0.0
301,2025-02-21 02:13:20.617421,3.3844621181488037,3.5601160526275635,33.6792335017636,29.8725525454914,0.0,18.6393047854526,82.8378583102596,18.5336361814902,68.9418456703345,1,1,0,1.0,3.3844621181488037,1.0,2.960116147994995,0.0
302,2025-02-21 02:14:11.162267,3.4312989711761475,3.609198570251465,34.0865783793102,30.1640543767855,0.0,19.8224090893455,83.3454427601328,19.7148228861092,69.1857556453694,1,1,0,1.0,3.4312989711761475,1.0,2.8091986179351807,0.0
303,2025-02-21 02:14:59.680186,3.478093147277832,3.656336784362793,34.0706591740109,30.1553316643961,0.0,19.8244931500281,83.3741188000966,19.7169645589034,69.2161357678887,1,1,0,1.0,3.478093147277832,1.0,2.656336784362793,0.0
304,2025-02-21 02:15:51.239684,3.5248444080352783,3.7033839225769043,34.0548866101965,30.1450527755812,0.0,19.8269867592148,83.4029320551701,19.7195260444013,69.2519542905318,1,1,0,1.0,3.5248444080352783,1.0,2.5033838748931885,0.0
305,2025-02-21 02:16:37.988430,3.5715532302856445,3.7503409385681152,34.0391261170523,30.1348159534778,0.0,19.829493837145,83.4317248972586,19.7221006953314,69.2876317004483,1,1,0,1.0,3.5715532302856445,1.0,2.3503408432006836,0.0
306,2025-02-21 02:17:26.722107,3.6182196140289307,3.797208309173584,34.0233797994216,30.1245943622882,0.0,19.8320205743515,83.4604998110541,19.7246948863948,69.3232636301006,1,1,0,1.0,3.6182196140289307,1.0,2.1972084045410156,0.0
307,2025-02-21 02:18:16.928869,3.6648433208465576,3.8439857959747314,34.0076476734422,30.1143881093465,0.0,19.8345669891573,83.4892568299022,19.72730863345,69.3588497796539,1,1,0,1.0,3.6648433208465576,1.0,2.0439858436584473,0.0
308,2025-02-21 02:19:06.556479,3.7114245891571045,3.890674114227295,33.9919297760256,30.10419703878,0.0,19.8371331657916,83.5179960119123,19.7299420264966,69.3943908158997,1,1,0,1.0,3.7114245891571045,1.0,1.890674114227295,0.0
309,2025-02-21 02:19:59.944721,3.7579634189605713,3.9372735023498535,33.9762260360645,30.0940209097708,0.0,19.8397188784107,83.5467172923764,19.7325948329629,69.4298873557936,1,1,0,1.0,3.7579634189605713,1.0,1.7372734546661377,0.0
310,2025-02-21 02:20:47.693625,3.804459810256958,3.9837839603424072,33.960536453837,30.0838602395925,0.0,19.8423241091901,83.5754206877816,19.7352670415536,69.4653377896554,1,1,0,1.0,3.804459810256958,1.0,1.5837839841842651,0.0
311,2025-02-21 02:21:38.301986,3.8509137630462646,4.030206203460693,33.94486089199,30.0737143799311,0.0,19.8449484449285,83.6041060581769,19.7379582284224,69.500743858757,1,1,0,1.0,3.8509137630462646,1.0,1.4302061796188354,0.0
312,2025-02-21 02:22:30.530474,3.8973255157470703,4.076539993286133,33.9291995797867,30.0635837391071,0.0,19.8475925161429,83.6327736800634,19.7406690424454,69.5361049649371,1,1,0,1.0,3.8973255157470703,1.0,1.2765400409698486,0.0
313,2025-02-21 02:23:17.272729,3.9472179412841797,4.1269941329956055,33.8029427734472,30.048280554683,0.0,19.9880084605118,83.982720125599,19.8811857527905,69.7259064580833,1,1,0,1.0,3.9472179412841797,1.0,1.1269941329956055,0.0
314,2025-02-21 02:24:07.077409,3.9970662593841553,4.175971984863281,33.7866505649931,30.0393087563966,0.0,19.9922494689639,84.0139152954468,19.885485831815,69.7590935010034,1,1,0,1.0,3.9970662593841553,1.0,0.9759719967842102,0.0
315,2025-02-21 02:24:59.709064,4.046870708465576,4.224856853485107,33.7704644336738,30.0291366531654,0.0,19.9967832396441,84.0452013360251,19.8900865494319,69.7964270091586,1,1,0,0.0,4.046870708465576,1.0,0.8248568773269653,0.0
316,2025-02-21 02:25:52.876860,4.005432605743408,4.283600807189941,0.0,31.5503970836681,0.0,26.2157657570638,64.5324673090369,26.0988430809977,70.935433532093,0,1,0,0.0,4.005432605743408,1.0,0.6836007833480835,0.0
317,2025-02-21 02:26:41.645719,3.963993787765503,4.340594291687012,0.0,31.5423983463779,0.0,26.2261083831608,64.4913085747575,26.1092406064811,70.9734175905422,0,1,0,0.0,3.963993787765503,1.0,0.5405942797660828,0.0
318,2025-02-21 02:27:31.993417,3.922555446624756,4.397488117218018,0.0,31.5327965312913,0.0,26.2366906901279,64.4498713514504,26.1198887869709,71.0171657744846,0,1,0,0.0,3.922555446624756,1.0,0.3974881172180176,0.0
319,2025-02-21 02:28:21.355454,3.8811168670654297,4.454283237457275,0.0,31.5232243164758,0.0,26.2472672734121,64.4084331653376,26.1305310344334,71.0607896387513,0,1,0,0.0,3.8811168670654297,1.0,0.25428324937820435,0.0
320,2025-02-21 02:29:09.728625,3.8396785259246826,4.510980129241943,0.0,31.5136618430096,0.0,26.2578408451607,64.3669949254082,26.1411701789975,71.1043627741552,0,1,0,0.0,3.8396785259246826,1.0,0.11098013073205948,0.0
321,2025-02-21 02:30:01.491482,3.7982399463653564,4.56757926940918,0.0,31.5041087081997,0.0,26.2684113971798,64.3255567550222,26.1518062247801,71.1478865868686,0,1,0,0.0,3.7982399463653564,1.0,-0.03242073208093643,0.0
322,2025-02-21 02:30:52.003899,3.7568016052246094,4.624080657958984,0.0,31.4945651713287,0.0,26.2789791256662,64.2841185227788,26.1624393590528,71.1913604141091,0,1,0,0.0,3.7568016052246094,1.0,-0.1759193390607834,0.0
323,2025-02-21 02:31:42.032700,3.715363025665283,4.680484771728516,0.0,31.4850313151403,0.0,26.2895440250215,64.2426803129281,26.1730695886221,71.2347840224422,0,1,0,0.0,3.715363025665283,1.0,-0.3195152282714844,0.0
324,2025-02-21 02:32:29.069400,3.673924684524536,4.736791610717773,0.0,31.4755068878015,0.0,26.3001060685548,64.2012421398869,26.1836968797153,71.2781582886189,0,1,0,0.0,3.673924684524536,1.0,-0.4632083773612976,0.0
325,2025-02-21 02:33:20.509772,3.6340951919555664,4.795146465301514,0.0,31.4477880082387,0.0,26.2957888538226,64.2527449636099,26.1795694455243,71.3692479438939,0,1,0,0.0,3.6340951919555664,1.0,-0.6048535108566284,0.0
326,2025-02-21 02:34:10.078926,3.594265937805176,4.852113246917725,0.0,31.4393300895875,0.0,26.306001759282,64.2129159347949,26.1898402430109,71.4085564058056,0,1,0,0.0,3.594265937805176,0.0,-0.7478867769241333,0.0
327,2025-02-21 02:35:01.966458,3.554436683654785,4.741539001464844,0.0,0.0,0.0,29.3108847677797,64.1730881589139,29.3108847677824,59.7424912859522,0,0,0,0.0,3.554436683654785,0.0,-1.0584609508514404,0.0
328,2025-02-21 02:35:49.086758,3.5146074295043945,4.62975549697876,0.0,0.0,0.0,29.3288386434476,64.13325915335,29.3288386434502,59.6533072035916,0,0,0,0.0,3.5146074295043945,0.0,-1.3702445030212402,0.0
329,2025-02-21 02:36:36.643723,3.474778175354004,4.518405914306641,0.0,0.0,0.0,29.3465779306284,64.0934301330396,29.3465779306311,59.5754884500695,0,0,0,0.0,3.474778175354004,0.0,-1.6815941333770752,0.0
330,2025-02-21 02:37:26.903655,3.4349489212036133,4.407485008239746,0.0,0.0,0.0,29.3643030615484,64.0536011166968,29.3643030615511,59.4975792552372,0,0,0,0.0,3.4349489212036133,0.0,-1.992514967918396,0.0
331,2025-02-21 02:38:20.154514,3.3951196670532227,4.29868745803833,0.0,0.0,0.0,29.541658225546,64.0137721816636,29.5416582255485,59.4330020698705,0,0,0,0.0,3.3951196670532227,0.0,-2.3013124465942383,0.0
332,2025-02-21 02:39:08.982341,3.355290412902832,4.188601493835449,0.0,0.0,0.0,29.563844682629,63.9739431395982,29.5638446826315,59.3424848887956,0,0,0,0.0,3.355290412902832,0.0,-2.611398458480835,0.0
333,2025-02-21 02:39:58.601522,3.3154611587524414,4.080667018890381,0.0,0.0,0.0,30.0373924720313,63.9341143080616,30.0373924720338,59.2778567106856,0,0,0,0.0,3.3154611587524414,0.0,-2.919332981109619,0.0
334,2025-02-21 02:40:49.821419,3.275631904602051,3.9713971614837646,0.0,0.0,0.0,30.0673234358896,63.8942854839369,30.067323435892,59.1867405703501,0,0,0,0.0,3.275631904602051,0.0,-3.228602886199951,0.0
335,2025-02-21 02:41:39.678734,3.23580265045166,3.862532377243042,0.0,0.0,0.0,30.097278603841,63.8544565010709,30.0972786038435,59.1079980240487,0,0,0,0.0,3.23580265045166,0.0,-3.5374677181243896,0.0
336,2025-02-21 02:42:26.429624,3.1959733963012695,3.754068374633789,0.0,0.0,0.0,30.1272530198042,63.8146274986486,30.1272530198066,59.029256397487,0,0,0,0.0,3.1959733963012695,0.0,-3.8459315299987793,0.0
337,2025-02-21 02:43:14.285681,3.150512218475342,3.6491987705230713,0.0,0.0,0.0,30.0996055345767,63.4358638920649,30.0996055345791,59.0420834071078,0,0,0,0.0,3.150512218475342,0.0,-4.150801181793213,0.0
338,2025-02-21 02:44:04.073869,3.105050802230835,3.5432963371276855,0.0,0.0,0.0,30.1290545688115,63.390403063594,30.1290545688138,58.9543463936312,0,0,0,0.0,3.105050802230835,0.0,-4.4567036628723145,0.0
339,2025-02-21 02:44:53.211415,3.0595896244049072,3.43778395652771,0.0,0.0,0.0,30.1585278954103,63.3449420010253,30.1585278954127,58.8767843955557,0,0,0,0.0,3.0595896244049072,0.0,-4.762216091156006,0.0
340,2025-02-21 02:45:42.810087,3.0141284465789795,3.332658290863037,0.0,0.0,0.0,30.188020729299,63.2994810654073,30.1880207293015,58.7992493825932,0,0,0,0.0,3.0141284465789795,0.0,-5.0673418045043945,0.0
341,2025-02-21 02:46:34.129039,2.9686670303344727,3.2279164791107178,0.0,0.0,0.0,30.2175328251842,63.2540201830667,30.2175328251865,58.7217018141583,0,0,0,0.0,2.9686670303344727,0.0,-5.37208366394043,0.0
342,2025-02-21 02:47:20.402379,2.923205852508545,3.1235556602478027,0.0,0.0,0.0,30.2470635546861,63.2085592854727,30.2470635546884,58.6441816133888,0,0,0,0.0,2.923205852508545,0.0,-5.6764445304870605,0.0
343,2025-02-21 02:48:12.251752,2.877744674682617,3.0195693969726562,0.0,0.0,0.0,30.2766134002237,63.1630984289815,30.2766134002261,58.5664007034355,0,0,0,0.0,2.877744674682617,0.0,-5.980430603027344,0.0
344,2025-02-21 02:49:00.386104,2.8322834968566895,2.9159493446350098,0.0,0.0,0.0,30.3061813112236,63.1176374482601,30.306181311226,58.4882286153615,0,0,0,0.0,2.8322834968566895,0.0,-6.284050464630127,0.0
345,2025-02-21 02:49:49.327588,2.7868220806121826,2.8126890659332275,0.0,0.0,0.0,30.3357678136837,63.0721765974043,30.3357678136859,58.4098337846625,0,0,0,0.0,2.7868220806121826,0.0,-6.587310791015625,0.0
346,2025-02-21 02:50:37.422672,2.741360902786255,2.709782838821411,0.0,0.0,0.0,30.3653723741885,63.0267156507169,30.3653723741908,58.3312338763852,0,0,0,0.0,2.741360902786255,0.0,-6.890217304229736,0.0
347,2025-02-21 02:51:30.100674,2.695899724960327,2.607224941253662,0.0,0.0,0.0,30.3949946224378,62.9812548398808,30.39499462244,58.2524526741206,0,0,0,0.0,2.695899724960327,0.0,-7.192775249481201,0.0
348,2025-02-21 02:52:18.797635,2.6504385471343994,2.5050101280212402,0.0,0.0,0.0,30.4246348654483,62.9357937515685,30.4246348654505,58.173507874607,0,0,0,0.0,2.6504385471343994,0.0,-7.49498987197876,0.0
