iteration,timestamp,T3,T2,T4,V2F,J300,J256,J289,J415,J14,J422,PU4F,PU5F,PU6F,PU7F,V2,PU4,PU5,PU6,PU7
217,2025-02-20 06:30:42.691060,5.061148643493652,0.680652066417503,2.8765904903411865,89.1139306141611,26.6016458184034,69.3336841933358,26.5610554172443,83.804951400078,29.1868671923475,28.2868662331384,0.0,0.0,0.0,50.0490880345894,1,0,0,0,1
218,2025-02-20 06:32:13.674302,5.0196213722229,0.714951723848381,2.8651492595672607,88.835734161961,26.6204841691683,69.2921588408111,26.579876048522,83.8007000770752,29.2039985403222,28.3039975841074,0.0,0.0,0.0,50.060884073016,1,0,0,0,1
219,2025-02-20 06:33:48.516814,4.97809362411499,0.748995325555777,2.8423659801483154,88.5579956509446,26.6391926589509,69.2506301259977,26.5985669172243,83.796443212203,29.2210072198486,28.3210062666234,0.0,0.0,0.0,50.0726123004328,1,0,0,0,1
220,2025-02-20 06:35:20.174343,4.93656587600708,0.782783339939437,2.8423659801483154,88.2807150811118,26.6577727568465,69.2091047382314,26.617129499663,83.7921916690485,29.237894690808,28.3378937405674,0.0,0.0,0.0,50.0842679079692,1,0,0,0,1
221,2025-02-20 06:36:52.802222,4.89503812789917,0.81631621492548,2.8310232162475586,88.0038860139223,26.6762231949639,69.1675808104256,26.6355625133042,83.7879251592231,29.254659676943,28.3546587296822,0.0,0.0,0.0,50.095860680342,1,0,0,0,1
222,2025-02-20 06:38:15.198768,4.85351037979126,0.849594421568078,2.8197131156921387,87.7275116686462,26.6945454894062,69.1260519355781,26.6538674860569,83.783660657896,29.2713036342966,28.3713026900106,0.0,0.0,0.0,50.1073828017434,1,0,0,0,1
223,2025-02-20 06:39:39.916400,4.81198263168335,0.882618417551005,2.8084354400634766,87.4515904356485,26.7127387792005,69.0845288432736,26.6720435495126,83.7793876736457,29.2878257983687,28.3878248570527,0.0,0.0,0.0,50.1188392592161,1,0,0,0,1
224,2025-02-20 06:41:06.504834,4.7704548835754395,0.915388683769246,2.797189950942993,87.1761359968275,26.7308045217421,69.0430015988499,26.6900921593354,83.7751054709881,29.3042276538404,28.4042267154894,0.0,0.0,0.0,50.1302312414795,1,0,0,0,1
225,2025-02-20 06:42:33.071081,4.728927135467529,0.947905669907052,2.7859761714935303,86.9011435232778,26.7487409282275,69.0014718192812,26.7080115349122,83.7708230091102,29.3205071927819,28.4205062573908,0.0,0.0,0.0,50.1415533420386,1,0,0,0,1
226,2025-02-20 06:43:59.080453,4.687399387359619,0.980169855259355,2.774794340133667,86.6266130149995,26.7665497575496,68.9599488382035,26.7258034272358,83.7665318059091,29.336666347645,28.436665415209,0.0,0.0,0.0,50.1528108513935,1,0,0,0,1
227,2025-02-20 06:45:22.966954,4.645871639251709,1.01218170286506,2.763643741607666,86.3525493008979,26.7842300546809,68.9184224194959,26.7434668753873,83.762223278382,29.3527041448493,28.4527032153633,0.0,0.0,0.0,50.1640077217558,1,0,0,0,1
228,2025-02-20 06:46:48.023337,4.604343891143799,1.0439416876171,2.7525248527526855,86.0789547954255,26.8017826172861,68.8768948787817,26.7610026945827,83.7579211933362,29.3686212891807,28.4686203626395,0.0,0.0,0.0,50.1751323273594,1,0,0,0,1
229,2025-02-20 06:48:12.718372,4.569204807281494,1.07602384297224,2.7440879344940186,86.4250400220783,26.8520821187931,71.1420020456974,26.8113294373081,83.8437759907857,29.4209626476257,28.5209617173593,0.0,0.0,0.0,50.1570317369809,1,0,0,0,1
230,2025-02-20 06:49:38.031378,4.534065246582031,1.10785572538179,2.7356796264648438,86.1522036547342,26.869775718329,71.1068610015402,26.8290078427526,83.8416393934504,29.437017327464,28.5370164001344,0.0,0.0,0.0,50.1671282237106,1,0,0,0,1
231,2025-02-20 06:51:03.793156,4.498925685882568,1.13943778419053,2.727299690246582,85.8798373008369,26.88734052228,71.0717211983671,26.8465575460458,83.8394930339804,29.4529501558535,28.5529492314556,0.0,0.0,0.0,50.1771609183658,1,0,0,0,1
232,2025-02-20 06:52:27.868394,4.463786602020264,1.1707705081969,2.718947649002075,85.6079433748391,26.9047787327049,71.0365839112641,26.8639807356965,83.8373214613974,29.468763716963,28.5687627954917,0.0,0.0,0.0,50.1871388440504,1,0,0,0,1
233,2025-02-20 06:53:51.164632,4.428647041320801,1.19578059880958,2.7102856636047363,78.3503329474513,26.6120563843733,71.0014430701779,26.5714238594315,83.7604653892923,29.1317831413455,28.2317822979941,0.0,0.0,0.0,50.0771264444649,1,0,0,0,1
234,2025-02-20 06:55:16.263970,4.393507957458496,1.22052588746112,2.7016468048095703,78.0592626337864,26.6247701006161,70.9663079075822,26.5841251317785,83.7569576373092,29.1428776663454,28.2428768261271,0.0,0.0,0.0,50.0854067990788,1,0,0,0,1
235,2025-02-20 06:56:42.497532,4.358368396759033,1.24500687211509,2.6930313110351562,77.7686905021824,26.6373532037809,70.9311732574324,26.5966958731588,83.7534243451981,29.1538494175307,28.25384858044,0.0,0.0,0.0,50.0936313608059,1,0,0,0,1
236,2025-02-20 06:58:07.732683,4.32322883605957,1.2692239836723,2.684438705444336,77.4785457286953,26.6498027444848,70.8960285119787,26.609133152399,83.7498863470078,29.1646948915008,28.2646940575332,0.0,0.0,0.0,50.1017880407262,1,0,0,0,1
237,2025-02-20 06:59:29.021398,4.288089752197266,1.29317764297872,2.6758689880371094,77.1888226796023,26.662118387986,70.8608892262843,26.6214366272792,83.7463336045476,29.1754135803572,28.2754127495081,0.0,0.0,0.0,50.1098818402208,1,0,0,0,1
238,2025-02-20 07:00:55.673133,4.252950191497803,1.31686829332954,2.6673219203948975,76.8995133067278,26.6743010775358,70.8257541592392,26.6336072378413,83.7427629174437,29.1860067752022,28.2860059474672,0.0,0.0,0.0,50.1179149201894,1,0,0,0,1
239,2025-02-20 07:02:22.670070,4.217811107635498,1.34029635602372,2.658797264099121,76.6106345112405,26.686349983407,70.7906086480651,26.6456441542502,83.7391733579933,29.196473356903,28.2964725322775,0.0,0.0,0.0,50.1258873768856,1,0,0,0,1
240,2025-02-20 07:03:49.437816,4.182671546936035,1.36346226155332,2.6502950191497803,76.3221790497823,26.6982655972792,70.7554747900461,26.6575478752132,83.7355746276244,29.2068138224864,28.3068130009657,0.0,0.0,0.0,50.1337945627532,1,0,0,0,1
241,2025-02-20 07:05:16.128509,4.148096084594727,1.38403413387022,2.634084939956665,73.4759941117034,26.6134150056937,70.9080576523307,26.5725673571965,83.4811174853424,29.1067601555846,28.2067593646999,0.0,0.0,0.0,50.2201095550305,1,0,0,0,1
242,2025-02-20 07:06:43.339264,4.11352014541626,1.40434099077077,2.617903709411621,73.1866742762008,26.6235572401863,70.8734806733742,26.5826941325708,83.4710640227775,29.115395999765,28.2153952119945,0.0,0.0,0.0,50.2303706694615,1,0,0,0,1
243,2025-02-20 07:08:09.169160,4.078944683074951,1.42438331756833,2.6017513275146484,72.897812381882,26.633566142094,70.8389072421053,26.5926876783294,83.4610095476979,29.1239058375839,28.2239050529227,0.0,0.0,0.0,50.2405621515762,1,0,0,0,1
244,2025-02-20 07:09:33.308547,4.044368743896484,1.44416155245374,2.585627555847168,72.6093818697677,26.643442051363,70.8043316711822,26.6025483373005,83.4509573983783,29.1322897311531,28.2322889495964,0.0,0.0,0.0,50.2506816398296,1,0,0,0,1
245,2025-02-20 07:10:59.996607,4.009793281555176,1.46367612766995,2.5695319175720215,72.3213851543107,26.6531846614422,70.7697597955593,26.6122757736781,83.4408690935236,29.1405476342068,28.2405468557501,0.0,0.0,0.0,50.2607485790553,1,0,0,0,1
246,2025-02-20 07:12:25.625802,3.975217580795288,1.48292747780711,2.553464651107788,72.0338198210584,26.6627943181765,70.7351796077491,26.6218703646644,83.4307860149319,29.1486796003782,28.2486788250168,0.0,0.0,0.0,50.2707421975098,1,0,0,0,1
247,2025-02-20 07:13:49.669104,3.9406418800354004,1.50191604904211,2.5374255180358887,71.7466850651931,26.6722715009781,70.7006053315929,26.6313325772005,83.4206924004439,29.1566862403857,28.2566854681149,0.0,0.0,0.0,50.2806708027644,1,0,0,0,1
248,2025-02-20 07:15:12.614172,3.9060661792755127,1.52064229561009,2.521414041519165,71.4599833011675,26.681616606221,70.6660291740223,26.6406628093878,83.4105909604673,29.1645679685954,28.2645671994107,0.0,0.0,0.0,50.2905332823506,1,0,0,0,1
249,2025-02-20 07:16:37.613370,3.871490478515625,1.53910664848359,2.505429983139038,71.1737145289817,26.6908288515884,70.6314581970849,26.6498602736793,83.4004741281459,29.1723239243355,28.2723231582322,0.0,0.0,0.0,50.300333137035,1,0,0,0,1
250,2025-02-20 07:18:04.450478,3.8369147777557373,1.5573095445991,2.489473581314087,70.887886796811,26.6999086266648,70.5968868163599,26.6589253710206,83.3903572063661,29.1799543892199,28.2799536261931,0.0,0.0,0.0,50.3100628671917,1,0,0,0,1
251,2025-02-20 07:19:29.843386,3.8023390769958496,1.57525144902194,2.4735443592071533,70.6024984950204,26.7088569372028,70.5623052649316,26.6678590885891,83.380216959751,29.1874606680925,28.2874599081376,0.0,0.0,0.0,50.3197348180556,1,0,0,0,1
252,2025-02-20 07:20:53.441756,3.767763376235962,1.59293279614692,2.4576423168182373,70.317551233245,26.717672884563,70.5277355783576,26.6766605426776,83.3700720740941,29.194841555582,28.2948407986942,0.0,0.0,0.0,50.3293391235933,1,0,0,0,1
253,2025-02-20 07:22:19.574863,3.732060432434082,1.6137370713482,2.441664218902588,73.909153353469,26.8508925727508,70.1151361103159,26.8097878470103,83.3823676181693,29.3477839871037,28.4477831915565,0.0,0.0,0.0,50.3905227854884,1,0,0,0,1
254,2025-02-20 07:23:48.563100,3.696357488632202,1.63428625991909,2.425715208053589,73.6310937202518,26.8615541769375,70.0794328897979,26.8204338629966,83.3726146196286,29.3569934331773,28.4569926406231,0.0,0.0,0.0,50.4008402451845,1,0,0,0,1
255,2025-02-20 07:25:16.929731,3.6606545448303223,1.65458091846397,2.4097952842712402,73.3536207990255,26.8720887441905,70.0437299091246,26.8309529382779,83.3628575432845,29.3660833720444,28.4660825824769,0.0,0.0,0.0,50.4110922307169,1,0,0,0,1
256,2025-02-20 07:26:45.318877,3.6249513626098633,1.67462152431982,2.393903970718384,73.0765969659899,26.8824932310433,70.0080239344394,26.8413420211678,83.353082634365,29.3750503012222,28.4750495146365,0.0,0.0,0.0,50.4212842145778,1,0,0,0,1
257,2025-02-20 07:28:13.624845,3.5892484188079834,1.69440851162795,2.3780410289764404,72.8000165874221,26.8927661146402,69.9723254549486,26.8515995997013,83.3433026928738,29.383892340389,28.4838915567804,0.0,0.0,0.0,50.4314090236886,1,0,0,0,1
258,2025-02-20 07:29:39.907075,3.5535454750061035,1.71394241938018,2.3622066974639893,72.5239746317925,26.9029114179739,69.9366222327717,26.8617296950132,83.3335193649272,29.3926141540895,28.4926133734522,0.0,0.0,0.0,50.4414679215284,1,0,0,0,1
259,2025-02-20 07:31:08.541444,3.5178425312042236,1.73322388941443,2.346400260925293,72.248590212098,26.9129330167772,69.9009171904961,26.8717361700309,83.3237198002733,29.401220254197,28.5012194765239,0.0,0.0,0.0,50.4514694089212,1,0,0,0,1
260,2025-02-20 07:32:35.111895,3.4821393489837646,1.75225355391737,2.3306221961975098,71.9738609138858,26.9228305838643,69.8652176488196,26.8816187100888,83.3139201319922,29.4097102526121,28.5097094778961,0.0,0.0,0.0,50.4614052380634,1,0,0,0,1
261,2025-02-20 07:34:03.524941,3.4464364051818848,1.7710320239817,2.3148717880249023,71.6997770793455,26.9326034376423,69.8295217146458,26.8913766268668,83.3041109158776,29.418083244668,28.5180824729022,0.0,0.0,0.0,50.4712798883689,1,0,0,0,1
262,2025-02-20 07:35:30.211855,3.375030517578125,1.78955992328807,2.2991487979888916,71.4263419277472,26.9422520255479,69.793812223902,26.9010103594272,83.2942816697801,29.4263398325194,28.5263390636968,0.0,0.0,0.0,50.4810989255376,1,0,0,0,1
263,2025-02-20 07:36:54.542981,3.375030517578125,1.80783790833827,2.2834537029266357,71.1535522398208,26.9517776736804,69.7581103295805,26.9105212608762,83.2844691847006,29.434481323628,28.5344805577416,0.0,0.0,0.0,50.4908445307336,1,0,0,0,1
264,2025-02-20 07:38:19.844934,3.339327573776245,1.82586659623701,2.2677857875823975,70.8814120396539,26.9611789792714,69.7224139105608,26.9199079058044,83.2746424232503,29.4425061688446,28.5425054058876,0.0,0.0,0.0,50.5005316990874,1,0,0,0,1
265,2025-02-20 07:39:44.170099,3.275437355041504,1.84566882483461,2.2807791233062744,72.3883838005577,27.0475439498875,70.9064141279882,27.0070234401793,84.3418830796077,29.5334925808387,28.6334918016608,0.0,0.0,0.0,50.0025372494758,1,0,0,0,1
266,2025-02-20 07:41:10.696466,3.275437355041504,1.8652306390142,2.2937698364257812,72.1157124208105,27.0582504419663,70.8744743328121,27.0177312274108,84.3542759156899,29.5427256044121,28.6427248281692,0.0,0.0,0.0,50.001674272847,1,0,0,0,1
267,2025-02-20 07:42:33.228248,3.2434921264648438,1.88455265466437,2.306757926940918,71.8437211118896,27.0688346136752,70.8425299142287,27.0283167591449,84.3666308762679,29.5518441959126,28.6518434225974,0.0,0.0,0.0,50.0007680574133,1,0,0,0,1
268,2025-02-20 07:43:59.196386,3.2115468978881836,1.90363546942901,2.3197433948516846,71.5723696329178,27.0792958520656,70.8105855489695,27.0387794338879,84.3789622578209,29.5608475691135,28.660846798719,0.0,0.0,0.0,49.9998109682153,1,0,0,0,1
269,2025-02-20 07:45:22.924418,3.1796019077301025,1.92247969011596,2.332726001739502,71.3016418875441,27.0896345294703,70.7786416205231,27.0491196147894,84.3912584721585,29.5697361709607,28.6697354034804,0.0,0.0,0.0,49.9988091219849,1,0,0,0,1
270,2025-02-20 07:46:47.080510,3.1476566791534424,1.94108592888386,2.34570574760437,71.0315483383965,27.0998508817693,70.7466991327761,27.0593375284706,84.4035076972412,29.578510279145,28.6785095145719,0.0,0.0,0.0,49.9977686858811,1,0,0,0,1
271,2025-02-20 07:48:08.560313,3.1157114505767822,1.95945477714697,2.35868239402771,70.762094619198,27.1099443091148,70.7147494669643,27.069432600074,84.4157418645996,29.5871690084248,28.6871682467521,0.0,0.0,0.0,49.9966730054031,1,0,0,0,1
272,2025-02-20 07:49:33.313312,3.083766460418701,1.97758683886684,2.3716559410095215,70.4932783154959,27.1199152553995,70.6828129148316,27.0794052487775,84.4279292374519,29.5957129730419,28.6957122142626,0.0,0.0,0.0,49.9955385465157,1,0,0,0,1
273,2025-02-20 07:50:58.040170,3.051821231842041,1.99548272234083,2.3846259117126465,70.225105061013,27.1297639339915,70.6508607426035,27.0892556934264,84.4400771549775,29.6041423987554,28.7041416428627,0.0,0.0,0.0,49.9943616575625,1,0,0,0,1
274,2025-02-20 07:52:26.588238,3.01987624168396,2.01314303835729,2.397592544555664,69.9575772702019,27.1394905826681,70.6189155177693,27.0989841844773,84.4522023582652,29.6124573673323,28.7124566143193,0.0,0.0,0.0,49.9931338858258,1,0,0,0,1
275,2025-02-20 07:53:43.998036,2.9879310131073,2.03056839539083,2.410555601119995,69.6906885045223,27.1490951467718,70.5869735920421,27.1085906577205,84.464292351516,29.6206578672805,28.7206571171403,0.0,0.0,0.0,49.9918615941366,1,0,0,0,1
276,2025-02-20 07:55:07.054608,3.0273373126983643,2.01947629097097,2.4227006435394287,72.3764813538708,26.2900271519949,88.0207071863062,26.3574889725232,84.2770904064455,29.192129981562,28.2921292025123,35.2143553477735,0.0,0.0,49.7016333618072,1,1,0,0,1
277,2025-02-20 07:56:28.758621,3.0645945072174072,2.00916709917818,2.437624454498291,73.6126545454567,26.2903768187063,87.2858941970867,26.3603501301936,84.4187599587841,29.2053848576784,28.3053840653227,35.6373216571786,0.0,0.0,49.62977615353,1,1,0,0,1
278,2025-02-20 07:57:54.101111,3.1018149852752686,1.99877536673671,2.452519655227661,73.4911794091602,26.2786735069469,87.3056793907107,26.34855919009,84.4265976162742,29.1926099210407,28.2926091299925,35.6193275253453,0.0,0.0,49.6196032226768,1,1,0,0,1
279,2025-02-20 07:59:19.838232,3.1389992237091064,1.98830676219724,2.467386245727539,73.3761202783398,26.2669936824543,87.3254520243437,26.3367918202896,84.4344374484955,29.1798952845073,28.2798944946976,35.6013394524634,0.0,0.0,49.6094364360985,1,1,0,0,1
280,2025-02-20 08:00:45.866332,3.1761467456817627,1.97776190738356,2.482224225997925,73.2617251219949,26.2552413657419,87.3451771584964,26.3249518821879,84.442228909143,29.1671121081303,28.2671113195519,35.5833266304774,0.0,0.0,49.59925378487,1,1,0,0,1
281,2025-02-20 08:02:14.849034,3.2132577896118164,1.96714142708414,2.4970333576202393,73.1480003786658,26.2434167811348,87.3648548530302,26.313039600425,84.4499720221739,29.154260666381,28.2542598790267,35.565289093181,0.0,0.0,49.5890553507614,1,1,0,0,1
282,2025-02-20 08:03:37.344371,3.2503323554992676,1.95644596856902,2.5118136405944824,73.0349500724401,26.2315213909871,87.3844856081662,26.3010564511159,84.457682053783,29.1413424409027,28.2413416547653,35.5472273491963,0.0,0.0,49.5788339623771,1,1,0,0,1
283,2025-02-20 08:05:04.125452,3.287370204925537,1.94567614089705,2.5265650749206543,72.9225709840478,26.2195551980737,87.4040693977644,26.2890024289454,84.4653484651175,29.1283572735801,28.2283564886523,35.5291413737509,0.0,0.0,49.5685950633145,1,1,0,0,1
284,2025-02-20 08:06:27.594957,3.324371337890625,1.93483259423256,2.541287660598755,72.8108486267729,26.207520050488,87.4236068630062,26.2768793956471,84.4729857109747,29.1153071597527,28.2153063760275,35.5110318171357,0.0,0.0,49.5583320990599,1,1,0,0,1
285,2025-02-20 08:07:49.812755,3.3613357543945312,1.92391593430463,2.555981159210205,72.6997838054331,26.1954157116371,87.443097895972,26.2646870936227,84.4805669738856,29.1021917972695,28.2021910147397,35.492898565218,0.0,0.0,49.5480588408417,1,1,0,0,1
286,2025-02-20 08:09:18.829241,3.398263454437256,1.9129267766758,2.570645570755005,72.5893821537511,26.183243402518,87.4625429104865,26.2524267680022,84.4881213414678,29.0890122292552,28.1890114479139,35.4747420403613,0.0,0.0,49.537760815596,1,1,0,0,1
287,2025-02-20 08:10:40.994185,3.4351541996002197,1.90186574288811,2.5852808952331543,72.4796227464708,26.1710039619682,87.4819421822533,26.2400992374393,84.4956212167421,29.0757695631434,28.1757687829834,35.4565625260095,0.0,0.0,49.5274527649029,1,1,0,0,1
288,2025-02-20 08:12:08.418307,3.472007989883423,1.8907334407756,2.5998873710632324,72.3705184606729,26.158698146971,87.5012959629591,26.227705289327,84.5031046018066,29.0624641511317,28.1624633721462,35.4383602729051,0.0,0.0,49.5171153333605,1,1,0,0,1
289,2025-02-20 08:13:33.903515,3.5137827396392822,1.88358020034332,2.6310269832611084,75.4083787454931,26.2472299180925,89.3376767240835,26.3111465597975,85.4231639262653,29.1463005860522,28.2462997743676,34.416223887593,0.0,0.0,49.0788651923273,1,1,0,0,1
290,2025-02-20 08:15:01.214637,3.5555202960968018,1.87635015235769,2.6621248722076416,75.288480246769,26.2393016236887,89.3604411839443,26.3031389203673,85.4432611151986,29.1372503647144,28.2372495543204,34.3979679120687,0.0,0.0,49.0640380856032,1,1,0,0,1
291,2025-02-20 08:16:26.005296,3.5972208976745605,1.86904665886546,2.693180799484253,75.1723330026266,26.2313340802468,89.3831692230918,26.2950920061773,85.4633194107157,29.1281831131556,28.2281823040117,34.3796935346934,0.0,0.0,49.0492000732395,1,1,0,0,1
292,2025-02-20 08:17:47.691416,3.6388843059539795,1.86167035345809,2.7241950035095215,75.0568618052228,26.2232939902747,89.4058476325019,26.2869724636398,85.4833114442709,29.1190475812634,28.2190467733625,34.3613943249182,0.0,0.0,49.0343515454909,1,1,0,0,1
293,2025-02-20 08:19:11.823976,3.6805107593536377,1.85422188001551,2.755167245864868,74.9420843605435,26.2151822671155,89.4284767154596,26.2787812402203,85.5032794081523,29.1098444103551,28.2098436036896,34.3430705975991,0.0,0.0,49.0194706978515,1,1,0,0,1
294,2025-02-20 08:20:32.893461,3.722100019454956,1.84670188557404,2.786097526550293,74.8279845722379,26.2069995870027,89.4510567200264,26.270518972387,85.5231711688644,29.1005747373805,28.2005739319431,34.3247225639868,0.0,0.0,49.0045853675202,1,1,0,0,1
295,2025-02-20 08:22:02.044799,3.7636518478393555,1.83911100382551,2.816985845565796,74.7145624403061,26.1987468915524,89.4735879692004,26.262186638008,85.5430316331286,29.0912390375624,28.1912382333459,34.3063505493602,0.0,0.0,48.9896723314741,1,1,0,0,1
296,2025-02-20 08:23:28.331040,3.805166482925415,1.83144985446714,2.847831964492798,74.6018091117548,26.1904246561519,89.4960706269389,26.2537846875561,85.5628280344426,29.0818379715295,28.1818371685266,34.2879546964307,0.0,0.0,48.9747491144197,1,1,0,0,1
297,2025-02-20 08:24:53.927615,3.8466439247131348,1.82371905640568,2.878635883331299,74.4897310251247,26.1820338370108,89.5185050333622,26.2453140929284,85.5825789033124,29.0723723340509,28.1723715322544,34.2695353300908,0.0,0.0,48.959806416657,1,1,0,0,1
298,2025-02-20 08:26:24.761194,3.8880839347839355,1.81591925353123,2.909397840499878,74.3783104744296,26.1735756896692,89.5408916465158,26.2367761069387,85.6022786685681,29.0628435907966,28.1628427901994,34.2510928845307,0.0,0.0,48.9448478206227,1,1,0,0,1
299,2025-02-20 08:27:47.848095,3.9294865131378174,1.80805105791851,2.940117359161377,74.2675442403993,26.1650505789127,89.5632305789471,26.2281710958163,85.6219285294364,29.0532518890303,28.1532510896255,34.2326274689206,0.0,0.0,48.9298728647839,1,1,0,0,1
300,2025-02-20 08:29:14.035400,3.9708516597747803,1.80011508139255,2.970794677734375,74.1574395663918,26.1564593562095,89.5855221369668,26.2194999135775,85.6415303444515,29.0435980632113,28.1435972649915,34.2141393677577,0.0,0.0,48.9148809937974,1,1,0,0,1
301,2025-02-20 08:30:40.570995,4.017359733581543,1.7940170208296,3.018160343170166,74.4233094330582,26.2031345860174,91.6575839762535,26.260286017108,86.7531835110428,29.0660204953292,28.1660196942477,32.9755558117685,0.0,0.0,48.3416098285694,1,1,0,0,1
302,2025-02-20 08:32:08.070260,4.063828468322754,1.78784731289474,3.0654680728912354,74.3021932453871,26.1965477003725,91.6823161079587,26.253624291331,86.7843853017041,29.0582443734394,28.1582435736616,32.9559389472648,0.0,0.0,48.3211060770419,1,1,0,0,1
303,2025-02-20 08:33:33.272617,4.110257148742676,1.78160896788198,3.112718343734741,74.1845337490759,26.1899261683674,91.707010509303,26.2469279417601,86.8155342357739,29.0504544584371,28.1504536599258,32.9363530679783,0.0,0.0,48.3006324054943,1,1,0,0,1
304,2025-02-20 08:34:57.750183,4.156646251678467,1.77530264371698,3.1599106788635254,74.0675873211103,26.1832369254001,91.7316537731488,26.2401638193183,86.8466187752026,29.042601251241,28.1426004539885,32.9167434434625,0.0,0.0,48.2801431058855,1,1,0,0,1
305,2025-02-20 08:36:19.026406,4.202995777130127,1.76892900674163,3.207045078277588,73.9513604000308,26.1764806828409,91.7562461670853,26.2333326346308,86.8776368961729,29.0346855489414,28.1346847529399,32.8971102664646,0.0,0.0,48.2596395998943,1,1,0,0,1
306,2025-02-20 08:37:46.221012,4.249305248260498,1.76248873047897,3.254121780395508,73.8358409135742,26.1696585584606,91.7807881208159,26.2264355187122,86.9086036524601,29.0267083870425,28.1267075922845,32.8774539208919,0.0,0.0,48.239114318425,1,1,0,0,1
307,2025-02-20 08:39:10.401149,4.295575141906738,1.75598246398691,3.301140546798706,73.7210320810107,26.162771025328,91.8052798018279,26.2194729294733,86.9394990374169,29.0186702504379,28.1186694569157,32.8577745519988,0.0,0.0,48.2185783128044,1,1,0,0,1
308,2025-02-20 08:40:33.575322,4.341804504394531,1.74941087640585,3.3481011390686035,73.60693068307,26.1558192892606,91.829721678864,26.2124460765472,86.970326035183,29.0105724483062,28.1105716560121,32.8380725759321,0.0,0.0,48.1980306093113,1,1,0,0,1
309,2025-02-20 08:41:58.138756,4.387994289398193,1.74277460903912,3.3950037956237793,73.4935117704083,26.1488040434682,91.8541140216503,26.2053556789898,87.0011163488492,29.0024152249798,28.1024144339065,32.8183482132575,0.0,0.0,48.1774543626147,1,1,0,0,1
310,2025-02-20 08:43:23.824754,4.434144020080566,1.73607429639969,3.4418485164642334,73.3807930490116,26.1417258015185,91.878456998223,26.1982022134603,87.0318222898198,28.9941994553793,28.0941986655193,32.7986016360001,0.0,0.0,48.1568756781519,1,1,0,0,1
311,2025-02-20 08:44:57.229703,4.480341911315918,1.74330585475905,3.4887616634368896,89.1784536416367,26.2520765266661,91.9509358066474,26.3086444568188,87.0977178043966,29.1991609444115,28.2991599845078,32.8223936313287,0.0,0.0,48.1810808405966,1,1,0,0,1
312,2025-02-20 08:47:44.549574,4.552063941955566,1.75489766593735,3.561861038208008,89.9524193117713,26.2753932716298,91.8055371144181,26.3325640766303,87.1705782921388,29.2288641993275,28.3288632310929,32.9281746366457,0.0,0.0,48.1544793092677,1,1,0,0,1
313,2025-02-20 08:49:09.244012,4.572152614593506,1.75954370500607,3.582484722137451,93.0434386003185,26.3331935805558,91.8442236603258,26.3904107656086,87.2062752097133,29.307322975243,28.4073219737372,32.9401339180091,0.0,0.0,48.1665215901872,1,1,0,0,1
314,2025-02-20 08:50:32.762618,4.617796897888184,1.7701159975386,3.6293399333953857,93.0467681305061,26.3382803773635,91.8582019285855,26.3954764602527,87.2222424810806,29.3122833267643,28.4122823252226,32.9345717764194,0.0,0.0,48.1605958533323,1,1,0,0,1
315,2025-02-20 08:51:59.711770,4.663415431976318,1.78071797493455,3.676157236099243,93.054248104778,26.3498524080714,91.8899686089816,26.4070005555037,87.2585197654311,29.3235674296554,28.4235664280333,32.9219358334452,0.0,0.0,48.1471376206649,1,1,0,0,1
316,2025-02-20 08:53:26.467762,4.709008693695068,1.79134942236741,3.7229366302490234,93.061492267509,26.3614509870326,91.921731018527,26.4185512508672,87.2947654558054,29.3348772512114,28.4348762495113,32.9093113539769,0.0,0.0,48.1337026345488,1,1,0,0,1
317,2025-02-20 08:54:53.192532,4.754576206207275,1.80201011749721,3.7696781158447266,93.0685215439553,26.3730751903697,91.9534887714368,26.4301276445268,87.3310069505087,29.3462115927366,28.4462105909608,32.8967002717411,0.0,0.0,48.1202779540613,1,1,0,0,1
318,2025-02-20 08:56:17.427862,4.800118446350098,1.81269983391878,3.8163816928863525,93.0753286907589,26.3847245286841,91.9852416892663,26.441729226045,87.3672184207395,29.3575701645152,28.4575691626661,32.8841024108213,0.0,0.0,48.1068773714548,1,1,0,0,1
319,2025-02-20 08:57:43.480639,4.845634937286377,1.82341835896244,3.8630478382110596,93.0819241705478,26.3963991253397,92.0169898272445,26.4533561299283,87.4034138014277,29.3689530669819,28.4689520650618,32.871517831645,0.0,0.0,48.0934934096529,1,1,0,0,1
320,2025-02-20 08:59:05.787998,4.8911261558532715,1.83416545917982,3.9096760749816895,93.0882991303292,26.4080982600363,92.0487329176797,26.4650076329231,87.4395905331403,29.3803594338148,28.4803584318261,32.8589462682922,0.0,0.0,48.0801270889102,1,1,0,0,1
321,2025-02-20 09:00:30.399257,4.936591625213623,1.84494092985826,3.9562668800354004,93.0944567893732,26.4198223004853,92.0804711232715,26.476684102207,87.4757474301219,29.3917898672042,28.4917888651493,32.8463878667605,0.0,0.0,48.0667792806263,1,1,0,0,1
322,2025-02-20 09:01:55.337440,5.027446746826172,1.85574454677452,4.002820014953613,93.1004132440307,26.4315705084963,92.1122041578612,26.4883847889171,87.5118721586346,29.4032435830923,28.5032425809732,32.8338423610968,0.0,0.0,48.0534563286987,1,1,0,0,1
323,2025-02-20 09:03:19.504228,5.027446746826172,1.86657609988282,4.049335479736328,93.1061491786807,26.4433431340704,92.1439321435973,26.5001099700468,87.5479985535854,29.4147206291681,28.5147196269873,32.8213098487825,0.0,0.0,48.0401399604637,1,1,0,0,1
