iteration,timestamp,T7,T5,PU8F,PU10F,PU11F,J302,J306,J307,J317,PU8,PU10,PU11
307,2025-02-20 08:39:05.304459,2.769104242324829,3.7648191452026367,33.7021948736383,28.3306453420123,0.0,19.0889320381507,83.244024459346,18.9931420319031,74.1473896892643,1,1,0
308,2025-02-20 08:40:25.726436,2.6452393531799316,3.8105623722076416,33.6817207123578,28.309570136301,0.0,19.0779374056782,83.2667429526858,18.9822793285523,74.1989507659307,1,1,0
309,2025-02-20 08:41:53.365553,2.521216630935669,3.856250286102295,33.6612578901389,28.288514408295,0.0,19.0669567789185,83.2894332955319,18.9714304233792,74.2504025768088,1,1,0
310,2025-02-20 08:43:17.060685,2.397036552429199,3.9018826484680176,33.6408071707405,28.2674786374482,0.0,19.0559922467553,83.3120963569276,18.9605974075442,74.3017459951225,1,1,0
311,2025-02-20 08:44:51.457904,2.2764229774475098,3.9486114978790283,34.0465557061236,28.5290888111911,0.0,20.2332632338421,83.8172274486287,20.1362268456125,74.6994467291803,1,1,0
312,2025-02-20 08:47:38.971055,2.0,4.0233964920043945,33.9072377452955,28.4542623886144,0.0,20.3847232917679,84.2005675855069,20.2881577252836,75.0749066717262,1,1,0
313,2025-02-20 08:49:03.662046,2.0,4.005163669586182,0.0,17.6765859983945,0.0,28.0198056740428,64.5092743956401,27.979818439866,106.796751233545,0,1,0
314,2025-02-20 08:50:26.471825,2.0,3.9637250900268555,0.0,17.676586443093,0.0,28.0254945545647,64.4910415796533,27.9855073195042,106.802439435321,0,1,0
315,2025-02-20 08:51:53.320775,2.0,3.9222865104675293,0.0,17.6765873013924,0.0,28.038421747188,64.4496034111619,27.9984345086193,106.815365316116,0,1,0
316,2025-02-20 08:53:18.379551,2.0,3.8808481693267822,0.0,17.6765877652191,0.0,28.0513408359875,64.4081651923731,28.0113535960441,106.828283696522,0,1,0
317,2025-02-20 08:54:47.442243,2.0,3.839409589767456,0.0,17.6765887606688,0.0,28.0642521913054,64.3667269836737,28.0242649469691,106.841193530066,0,1,0
318,2025-02-20 08:56:11.037736,2.0,3.797971248626709,0.0,17.6765890823153,0.0,28.0771556879571,64.325288798813,28.0371684436623,106.854096536468,0,1,0
319,2025-02-20 08:57:38.681815,2.0,3.756532669067383,0.0,17.6765905736873,0.0,28.0900518385494,64.2838505957703,28.050064587451,106.866990406933,0,1,0
320,2025-02-20 08:58:58.751185,2.0,3.7150943279266357,0.0,17.6765907289511,0.0,28.102939699452,64.2424123780876,28.0629524469973,106.879878029808,0,1,0
321,2025-02-20 09:00:22.717299,2.0,3.6736557483673096,0.0,17.6765909458172,0.0,28.1158199796711,64.2009742058838,28.075832727577,106.892757979814,0,1,0
322,2025-02-20 09:01:48.523162,2.0,3.6322174072265625,0.0,17.6765924644453,0.0,28.1286928781832,64.1595360690793,28.0887056184344,106.905628555801,0,1,0
323,2025-02-20 09:03:12.931727,2.0,3.5907790660858154,0.0,17.6765923865093,0.0,28.1415578299504,64.1180977884078,28.1015705705965,106.918493626762,0,1,0
324,2025-02-20 09:04:40.243804,2.0,3.5493404865264893,0.0,17.6765931964768,0.0,28.1544152083322,64.0766596652825,28.1144279444793,106.931349765997,0,1,0
325,2025-02-20 09:06:07.053395,2.0,3.5095112323760986,0.0,17.518812912824,0.0,28.16558908909,64.1281624950489,28.1262603389361,107.182178424416,0,1,0
326,2025-02-20 09:07:32.821957,2.0,3.4298527240753174,0.0,17.5188135474711,0.0,28.1783084045365,64.0883334419393,28.1389796526329,107.194896782857,0,1,0
327,2025-02-20 09:09:02.203153,2.0,3.4298527240753174,0.0,17.5188143863107,0.0,28.19102139275,64.0485044321571,28.1516926356332,107.207608503256,0,1,0
328,2025-02-20 09:10:30.872520,2.0,3.3900234699249268,0.0,17.5188144087081,0.0,28.2037279532788,64.0086754282663,28.1643991977857,107.220315031696,0,1,0
329,2025-02-20 09:11:54.103774,2.0,3.350194215774536,0.0,17.5188151913865,0.0,28.2164273468808,63.9688464337506,28.1770985864692,107.233013242311,0,1,0
330,2025-02-20 09:13:23.512229,5.0,3.3103649616241455,0.0,17.5188221394021,0.0,28.3582693233993,63.9290174047591,28.3189405338768,107.374844731726,0,1,0
331,2025-02-20 09:14:46.244690,5.0,3.270535707473755,0.0,17.5188226213146,0.0,28.3750785294705,63.889188419239,28.3357497381458,107.391653210632,0,1,0
332,2025-02-20 09:16:09.693025,4.898359298706055,3.2307064533233643,0.0,0.0,0.0,29.6379703424547,63.849360008304,29.6379703424575,60.5787887365197,0,0,0
333,2025-02-20 09:17:34.470748,4.7971320152282715,3.1908771991729736,0.0,0.0,0.0,30.1095009095147,63.809531161151,30.1095009095173,60.4805510416617,0,0,0
334,2025-02-20 09:19:01.673503,4.69460391998291,3.151047945022583,0.0,0.0,0.0,30.1392232926915,63.7697022648474,30.1392232926941,60.3875863150684,0,0,0
335,2025-02-20 09:20:26.658724,4.592392921447754,3.1112186908721924,0.0,0.0,0.0,30.1689710065653,63.7298732639348,30.1689710065679,60.3064264509262,0,0,0
336,2025-02-20 09:21:51.963023,4.490495204925537,3.0713894367218018,0.0,0.0,0.0,30.1987390716114,63.6900442931102,30.1987390716139,60.2252862399542,0,0,0
337,2025-02-20 09:23:20.077310,4.392134666442871,3.025928258895874,0.0,0.0,0.0,30.17118032696,63.3112808709946,30.1711803269626,60.2362606727234,0,0,0
338,2025-02-20 09:24:41.551389,4.292727947235107,2.9804670810699463,0.0,0.0,0.0,30.20042166137,63.2658200897283,30.2004216613726,60.1464497195245,0,0,0
339,2025-02-20 09:26:05.330554,4.1936211585998535,2.9350056648254395,0.0,0.0,0.0,30.2296892541562,63.2203591326093,30.2296892541587,60.0665076072285,0,0,0
340,2025-02-20 09:27:30.256307,4.094810962677002,2.8895444869995117,0.0,0.0,0.0,30.258976993107,63.1748981727424,30.2589769931096,59.9865864434404,0,0,0
341,2025-02-20 09:28:52.643565,3.996293544769287,2.844083309173584,0.0,0.0,0.0,30.288285183995,63.1294372846606,30.2882851839975,59.9066248860676,0,0,0
342,2025-02-20 09:30:18.880886,3.8980658054351807,2.7986221313476562,0.0,0.0,0.0,30.3176130117746,63.0839763257128,30.317613011777,59.8266285004698,0,0,0
343,2025-02-20 09:31:46.293647,3.800123929977417,2.7531609535217285,0.0,0.0,0.0,30.346961143784,63.0385153893568,30.3469611437865,59.7466050794077,0,0,0
344,2025-02-20 09:33:13.015300,3.702465057373047,2.7076995372772217,0.0,0.0,0.0,30.3763288565917,62.9930545485841,30.3763288565941,59.6665582404691,0,0,0
345,2025-02-20 09:34:33.404114,3.605085611343384,2.662238359451294,0.0,0.0,0.0,30.4057157893167,62.9475937268592,30.4057157893191,59.5864937127392,0,0,0
346,2025-02-20 09:36:05.374507,3.5079824924468994,2.616777181625366,0.0,0.0,0.0,30.4351217733941,62.9021327969399,30.4351217733965,59.5064160900241,0,0,0
347,2025-02-20 09:37:31.100934,3.4111528396606445,2.5713160037994385,0.0,0.0,0.0,30.4645472943726,62.8566718246066,30.464547294375,59.4263299807041,0,0,0
348,2025-02-20 09:38:58.181867,3.3145933151245117,2.5258548259735107,0.0,0.0,0.0,30.4939911660749,62.8112110074597,30.4939911660773,59.3462398046101,0,0,0
349,2025-02-20 09:40:26.391762,3.1942873001098633,2.4773764610290527,0.0,0.0,0.0,30.3650964361602,62.568590167551,30.3650964361625,58.0936435647268,0,0,0
350,2025-02-20 09:41:47.869344,3.072392463684082,2.4288980960845947,0.0,0.0,0.0,30.392996815726,62.5201121829539,30.3929968157282,57.9764201479364,0,0,0
351,2025-02-20 09:43:16.025040,2.950786828994751,2.3804197311401367,0.0,0.0,0.0,30.4209237668298,62.4716342209978,30.420923766832,57.8764333007763,0,0,0
352,2025-02-20 09:44:40.901817,2.8319783210754395,2.3319413661956787,0.0,0.0,0.0,30.023318168811,62.4231560196112,30.0233181688132,57.8015690068199,0,0,0
353,2025-02-20 09:46:05.371221,2.7109358310699463,2.2834630012512207,0.0,0.0,0.0,30.0433849916801,62.3746780456625,30.0433849916824,57.678792980949,0,0,0
354,2025-02-20 09:47:32.375477,2.590174913406372,2.2349846363067627,0.0,0.0,0.0,30.0634510208303,62.3261999961979,30.0634510208324,57.5786923908129,0,0,0
355,2025-02-20 09:48:56.963079,2.4696929454803467,2.186506509780884,0.0,0.0,0.0,30.0835167245105,62.2777221487732,30.0835167245127,57.4787837271658,0,0,0
356,2025-02-20 09:50:20.980645,2.349487543106079,2.138028144836426,0.0,0.0,0.0,30.1035824205924,62.2292441332411,30.1035824205945,57.3788744390776,0,0,0
357,2025-02-20 09:51:45.471584,2.229556083679199,2.0895497798919678,0.0,0.0,0.0,30.1236481627617,62.1807662296074,30.1236481627638,57.2789692098148,0,0,0
358,2025-02-20 09:53:08.674818,2.109895944595337,2.0410714149475098,0.0,0.0,0.0,30.1437131295062,62.1322882952396,30.1437131295083,57.1790690019966,0,0,0
359,2025-02-20 09:54:36.410445,1.9905052185058594,1.9925931692123413,0.0,0.0,0.0,30.1637780885184,62.0838102633205,30.1637780885206,57.079178352418,0,0,0
360,2025-02-20 09:56:07.290434,1.871381163597107,1.9441149234771729,0.0,0.0,0.0,30.1838427703635,62.0353323886463,30.1838427703657,56.9792996171721,0,0,0
361,2025-02-20 09:57:31.549227,1.7299268245697021,1.8883954286575317,0.0,0.0,0.0,29.925366261716,61.4700299665239,29.9253662617179,55.5595915673105,0,0,0
362,2025-02-20 09:58:57.429330,1.5862373113632202,1.8326759338378906,0.0,0.0,0.0,29.9418473846288,61.4143109290473,29.9418473846307,55.4130388456983,0,0,0
363,2025-02-20 10:00:26.577094,1.4428330659866333,1.7769564390182495,0.0,0.0,0.0,29.9583236839197,61.3585919136729,29.9583236839216,55.2938511940929,0,0,0
364,2025-02-20 10:01:51.310798,1.4732171297073364,1.7212369441986084,0.0,32.5839397701692,0.0,26.7830732799988,61.3028710711017,26.6589596251307,67.8494022025071,0,1,0
365,2025-02-20 10:03:15.586762,1.5002659559249878,1.6655174493789673,0.0,32.5808012613941,0.0,26.789346459904,61.2471520411334,26.6652535204155,67.8658125870776,0,1,0
366,2025-02-20 10:04:46.074708,1.5272696018218994,1.6097980737686157,0.0,32.5765739269347,0.0,26.7958505923302,61.1914330204687,26.6717874587991,67.8876014644607,0,1,0
367,2025-02-20 10:06:07.487836,1.5542302131652832,1.4983590841293335,0.0,32.5724337583016,0.0,26.8023774001085,61.1357141297846,26.6783434714023,67.9090944916803,0,1,0
368,2025-02-20 10:07:35.780074,1.5811480283737183,1.4983590841293335,0.0,32.5683063985775,0.0,26.8089375589846,61.07999502297,26.6849327358988,67.9305719436669,0,1,0
369,2025-02-20 10:09:01.265459,1.603371262550354,1.5379109382629395,35.2613436268603,30.9180981990497,0.0,20.0933147520169,81.6154710983375,19.9806946859332,66.9673745595766,1,1,0
370,2025-02-20 10:10:26.327714,1.6223005056381226,1.5774248838424683,35.247366467612,30.9144406733021,0.0,20.0927108159209,81.6391552634219,19.9801154224383,66.9790552819256,1,1,0
371,2025-02-20 10:11:51.432670,1.64119553565979,1.6169013977050781,35.2334896194368,30.9097739673287,0.0,20.0923804249591,81.6629203536752,19.9798165029638,66.9943954892239,1,1,0
372,2025-02-20 10:13:19.199285,1.6600582599639893,1.656340479850769,35.2196255047921,30.9051993210179,0.0,20.0920661512441,81.6866689612054,19.9795330843382,67.009438762076,1,1,0
373,2025-02-20 10:14:41.786728,1.6657518148422241,1.6965094804763794,35.1919846812822,31.0729616516562,0.0,20.1400279674735,81.7832424389235,20.0263609865846,66.4921252827856,1,1,0
374,2025-02-20 10:16:10.594551,1.6687108278274536,1.736640453338623,35.1779724904714,31.0711700140796,0.0,20.1399652014815,81.807482908335,20.0263103365797,66.4981037206556,1,1,0
375,2025-02-20 10:17:35.813451,1.6716909408569336,1.7767337560653687,35.1639678892061,31.0694701061331,0.0,20.1399127974352,81.8317042468754,20.0262694443277,66.5038004596797,1,1,0
376,2025-02-20 10:19:03.544278,1.6746941804885864,1.816789150238037,35.1499771969963,31.0678445802665,0.0,20.139880006494,81.8559102705052,20.0262476709408,66.5092648494015,1,1,0
377,2025-02-20 10:20:31.385968,1.677720308303833,1.8568068742752075,35.1360056493133,31.0662258364049,0.0,20.1398820664544,81.8801069380901,20.0262606912634,66.5147407586569,1,1,0
378,2025-02-20 10:21:59.164895,1.6807692050933838,1.8967868089675903,35.1220533634515,31.0646140599761,0.0,20.1399192924064,81.9042944049149,20.0263088326217,66.5202278768241,1,1,0
379,2025-02-20 10:23:23.004890,1.6838407516479492,1.9367291927337646,35.1081203769409,31.0630091923722,0.0,20.1399917744341,81.9284727384615,20.0263921922225,66.5257265040897,1,1,0
380,2025-02-20 10:24:45.933326,1.6869349479675293,1.976633906364441,35.0942063748669,31.0614111298721,0.0,20.1400985766856,81.9526416066005,20.0265098120539,66.5312360374986,1,1,0
381,2025-02-20 10:26:15.464040,1.690051555633545,2.016500949859619,35.0803115692211,31.0598200190179,0.0,20.1402402975309,81.9768012743939,20.0266623116258,66.5367566071182,1,1,0
382,2025-02-20 10:27:38.346399,1.6931904554367065,2.056330680847168,35.0664362354181,31.0582361102942,0.0,20.1404176956875,82.0009520786892,20.026850435303,66.5422881173861,1,1,0
383,2025-02-20 10:29:00.823395,1.6963516473770142,2.096122980117798,35.0525802423673,31.056659306448,0.0,20.1406303793075,82.0250938961864,20.0270737995281,66.5478305181288,1,1,0
384,2025-02-20 10:30:26.409711,1.6995348930358887,2.135877847671509,35.038743433109,31.0550893304612,0.0,20.1408778729989,82.0492265745088,20.0273319184571,66.553384263064,1,1,0
385,2025-02-20 10:31:47.822480,1.693869709968567,2.1635870933532715,35.419460817378,31.0908608249849,0.0,19.9126284256552,81.1598123106724,19.7988401333679,66.2041445241887,1,1,0
386,2025-02-20 10:33:07.374352,1.6853135824203491,2.191267490386963,35.4088816354333,31.0907616900399,0.0,19.9103890627926,81.1760428474452,19.7966014353056,66.2022353548709,1,1,0
387,2025-02-20 10:34:31.118675,1.6684025526046753,2.218919515609741,35.3983320907385,31.0906533312655,0.0,19.9081831359685,81.192265615037,19.7943962429679,66.2003962415686,1,1,0
388,2025-02-20 10:35:53.383141,1.6684025526046753,2.2465431690216064,35.3878069194575,31.0904795262726,0.0,19.9060281439636,81.2084902056683,19.7922424301444,66.1988296085594,1,1,0
389,2025-02-20 10:37:15.866366,1.6600446701049805,2.2741384506225586,35.3773005455802,31.0903069131424,0.0,19.9039080429656,81.2247106078346,19.7901235004032,66.1972938260487,1,1,0
390,2025-02-20 10:38:48.980025,1.6517513990402222,2.3017053604125977,35.3668128503885,31.0901352835682,0.0,19.9018224984831,81.2409267251903,19.7880391185209,66.195789264084,1,1,0
391,2025-02-20 10:40:11.775901,1.6435223817825317,2.3292438983917236,35.3563439584406,31.089964755241,0.0,19.8997718610227,81.2571387231906,19.7859896371743,66.1943158778174,1,1,0
392,2025-02-20 10:41:39.191289,1.6353572607040405,2.3567543029785156,35.3458937103926,31.089795454522,0.0,19.8977556751629,81.273346459487,19.7839745985906,66.192872782681,1,1,0
393,2025-02-20 10:43:02.643557,1.6272557973861694,2.4116904735565186,35.3354620760566,31.0896273328106,0.0,19.8957738523364,81.2895499317291,19.7819939137009,66.191460053891,1,1,0
394,2025-02-20 10:44:23.929431,1.6192175149917603,2.4116904735565186,35.3250490556834,31.0894604309482,0.0,19.8938263932338,81.3057491704608,19.7800475884488,66.1900775595085,1,1,0
395,2025-02-20 10:45:46.537733,1.6112421751022339,2.4391162395477295,35.3146546442141,31.0892948538987,0.0,19.8919132779963,81.3219442005184,19.7781355982589,66.1887249204634,1,1,0
396,2025-02-20 10:47:12.398730,1.6033293008804321,2.4665141105651855,35.3042786667648,31.0891306391436,0.0,19.8900340093689,81.3381348628396,19.7762574451219,66.1874015122306,1,1,0
397,2025-02-20 10:48:36.459715,1.607987880706787,2.4938058853149414,35.2649307986882,30.9874146133299,0.0,19.8067821696322,81.3229629249534,19.6936940484055,66.4476611329166,1,1,0
398,2025-02-20 10:50:04.428944,1.6098672151565552,2.521069049835205,35.2544052665174,30.985212470445,0.0,19.8043968180697,81.3388736282225,19.6913235803239,66.4526931384178,1,1,0
399,2025-02-20 10:51:33.297430,1.6117665767669678,2.5483036041259766,35.2438819047817,30.9831676391093,0.0,19.8020037183508,81.3547640163304,19.6889442949168,66.4571887181469,1,1,0
400,2025-02-20 10:52:59.038772,1.6136876344680786,2.575510025024414,35.2333706659138,30.9812002218154,0.0,19.7996261884667,81.3706429253462,19.6865800668174,66.4614385055832,1,1,0
